	TLSW	TMSW	Event Info	FSC 488/10-H	FSC 488/10-A	FSC 488/10-W	FSC 405/10 (spd)-H	FSC 405/10 (spd)-A	FSC 405/10 (spd)-W	SSC 488/10-H	SSC 488/10-A	SSC 488/10-W	IFNL1-H	IFNL1-A	IFNL1-W	IFNB1-H	IFNB1-A	IFNB1-W	M2-H	M2-A	M2-W	TIME
22809	2461058600.0	0.0	4294901800.0	62488.0	130356.0	175120.0	262122.0	262143.0	139156.0	47816.0	72121.0	115352.0	55.0	61.0	75544.0	6.0	3.0	37628.0	31.0	17.0	17872.0	4922117.0
22810	2461097000.0	0.0	4294901800.0	86683.0	166047.0	144976.0	262122.0	262143.0	162500.0	67188.0	94303.0	106308.0	63.0	84.0	89708.0	39.0	43.0	35800.0	16.0	32.0	50992.0	4922194.0
22811	2461133600.0	0.0	4294901800.0	89280.0	155723.0	138320.0	262122.0	262143.0	148996.0	37547.0	50710.0	103196.0	38.0	44.0	74700.0	18.0	12.0	29548.0	6.0	6.0	10688.0	4922267.0
22812	2461161700.0	0.0	4294901800.0	65639.0	120270.0	147936.0	262122.0	262143.0	137140.0	41371.0	62158.0	115840.0	49.0	68.0	87452.0	32.0	44.0	64780.0	30.0	32.0	21512.0	4922324.0
22813	2461186600.0	0.0	4294901800.0	81922.0	152242.0	143248.0	262122.0	262143.0	152348.0	52744.0	72908.0	104428.0	58.0	71.0	87200.0	31.0	39.0	72040.0	24.0	24.0	32208.0	4922373.0
22814	2461210600.0	0.0	4294901800.0	61888.0	168725.0	222972.0	262122.0	262143.0	201176.0	33635.0	73779.0	173540.0	30.0	35.0	37968.0	19.0	9.0	22736.0	17.0	7.0	21448.0	4922421.0
22817	2461597400.0	0.0	4294901800.0	67728.0	99877.0	110104.0	262122.0	262143.0	114480.0	34646.0	47816.0	106004.0	25.0	21.0	36824.0	20.0	27.0	67792.0	17.0	8.0	21768.0	4923195.0
22818	2461773300.0	0.0	4294901800.0	76067.0	114878.0	117532.0	262122.0	262143.0	126012.0	33308.0	41494.0	95532.0	29.0	26.0	53584.0	30.0	23.0	19516.0	18.0	15.0	35028.0	4923547.0
22819	2461794000.0	0.0	4294901800.0	69870.0	115313.0	131720.0	262122.0	262143.0	141068.0	39895.0	51707.0	97912.0	27.0	24.0	51408.0	23.0	22.0	28500.0	23.0	10.0	18160.0	4923588.0
22820	2461875700.0	0.0	4294901800.0	67425.0	130045.0	160308.0	262122.0	262143.0	161636.0	39871.0	53475.0	102124.0	47.0	47.0	57220.0	18.0	15.0	38008.0	10.0	3.0	7372.0	4923751.0
22821	2461902300.0	0.0	4294901800.0	74903.0	149394.0	161196.0	262122.0	262143.0	169908.0	45356.0	64531.0	108680.0	45.0	56.0	80204.0	38.0	31.0	28356.0	5.0	3.0	10148.0	4923805.0
22822	2461941800.0	0.0	4294901800.0	60948.0	110865.0	145756.0	257339.0	262143.0	132612.0	31282.0	44937.0	110516.0	39.0	48.0	77960.0	26.0	29.0	49764.0	17.0	15.0	29036.0	4923884.0
22823	2462088400.0	0.0	4294901800.0	65163.0	107493.0	127192.0	242148.0	262143.0	131412.0	25454.0	33767.0	100948.0	22.0	25.0	50648.0	12.0	5.0	14516.0	2.0	2.0	9816.0	4924177.0
22824	2462189800.0	0.0	4294901800.0	78732.0	126140.0	125256.0	262122.0	262143.0	142652.0	49153.0	65142.0	101088.0	50.0	47.0	50688.0	13.0	5.0	41564.0	19.0	15.0	28144.0	4924380.0
22825	2462428700.0	0.0	4294901800.0	69575.0	116185.0	131120.0	262122.0	262143.0	123564.0	30228.0	40844.0	103244.0	58.0	66.0	62228.0	19.0	28.0	87704.0	26.0	36.0	44152.0	4924857.0
22826	2462461000.0	0.0	4294901800.0	75320.0	126874.0	136752.0	262122.0	262143.0	154128.0	39458.0	57862.0	112956.0	45.0	36.0	52968.0	34.0	33.0	39904.0	17.0	11.0	24664.0	4924922.0
22827	2462484200.0	0.0	4294901800.0	79291.0	160887.0	161384.0	262122.0	262143.0	174352.0	48018.0	70928.0	112716.0	46.0	54.0	69264.0	24.0	20.0	21376.0	23.0	8.0	17556.0	4924968.0
22828	2462646500.0	0.0	4294901800.0	61550.0	105274.0	137556.0	254215.0	262143.0	126020.0	26506.0	34222.0	97756.0	53.0	57.0	77852.0	13.0	8.0	17276.0	25.0	17.0	40284.0	4925293.0
22829	2462784500.0	0.0	4294901800.0	68029.0	120215.0	141572.0	262122.0	262143.0	139836.0	37943.0	53444.0	106896.0	47.0	47.0	65648.0	18.0	20.0	42544.0	3.0	2.0	6796.0	4925569.0
22830	2463085600.0	0.0	4294901800.0	78398.0	151934.0	154444.0	262122.0	262143.0	150204.0	30528.0	42566.0	105368.0	35.0	53.0	86448.0	15.0	7.0	14952.0	17.0	7.0	36496.0	4926171.0
22831	2463108900.0	0.0	4294901800.0	62438.0	109174.0	139852.0	262122.0	262143.0	141356.0	33579.0	43412.0	97832.0	26.0	22.0	42512.0	12.0	6.0	27324.0	8.0	7.0	18756.0	4926218.0
22832	2463717400.0	0.0	4294901800.0	79204.0	124109.0	114392.0	262122.0	262143.0	123100.0	45303.0	56293.0	93992.0	52.0	58.0	75408.0	19.0	24.0	61080.0	12.0	7.0	36064.0	4927435.0
22833	2463730700.0	0.0	4294901800.0	97362.0	149562.0	117348.0	262122.0	262143.0	129412.0	36315.0	43837.0	92024.0	37.0	46.0	88184.0	11.0	4.0	12012.0	5.0	3.0	9096.0	4927462.0
22834	2463743200.0	0.0	4294901800.0	63811.0	131374.0	161016.0	262122.0	262143.0	137696.0	41433.0	61723.0	113892.0	32.0	44.0	84380.0	22.0	23.0	44276.0	19.0	17.0	47560.0	4927487.0
22835	2463784400.0	0.0	4294901800.0	62606.0	117981.0	153816.0	262122.0	262143.0	154332.0	39253.0	56929.0	110652.0	32.0	35.0	55568.0	8.0	4.0	15920.0	10.0	7.0	29920.0	4927569.0
22836	2464097000.0	0.0	4294901800.0	88417.0	145968.0	124704.0	262122.0	262143.0	139564.0	42969.0	54872.0	97812.0	49.0	50.0	65468.0	21.0	13.0	24116.0	32.0	23.0	30452.0	4928194.0
22837	2464219400.0	0.0	4294901800.0	71525.0	112267.0	122848.0	262122.0	262143.0	118408.0	29769.0	37373.0	95280.0	30.0	26.0	29900.0	14.0	13.0	23600.0	3.0	2.0	6528.0	4928439.0
22838	2464351000.0	0.0	4294901800.0	91372.0	140207.0	111380.0	262122.0	262143.0	141236.0	43663.0	61569.0	108664.0	68.0	66.0	54592.0	32.0	24.0	44268.0	33.0	27.0	57092.0	4928702.0
22839	2464373200.0	0.0	4294901800.0	74054.0	150813.0	166504.0	262122.0	262143.0	159088.0	49764.0	70396.0	107972.0	89.0	90.0	76120.0	37.0	45.0	72156.0	38.0	37.0	56760.0	4928746.0
22841	2464813600.0	0.0	4294901800.0	69740.0	112709.0	129012.0	262122.0	262143.0	128344.0	32017.0	41190.0	97696.0	25.0	27.0	63228.0	13.0	9.0	18344.0	11.0	4.0	22428.0	4929627.0
22842	2464875800.0	0.0	4294901800.0	86681.0	142967.0	130076.0	262122.0	262143.0	138396.0	45857.0	58453.0	96516.0	45.0	44.0	54000.0	26.0	26.0	37676.0	10.0	5.0	28876.0	4929752.0
22843	2464891400.0	0.0	4294901800.0	80631.0	134440.0	134536.0	262122.0	262143.0	139028.0	70778.0	93335.0	100028.0	49.0	56.0	67800.0	21.0	20.0	25796.0	15.0	7.0	19252.0	4929783.0
22844	2464902100.0	0.0	4294901800.0	70297.0	128101.0	143960.0	262122.0	262143.0	156280.0	61158.0	88070.0	109916.0	46.0	61.0	86820.0	23.0	31.0	75792.0	26.0	28.0	53752.0	4929804.0
22845	2464915000.0	0.0	4294901800.0	71543.0	114605.0	125964.0	262122.0	262143.0	130664.0	45692.0	59904.0	100264.0	31.0	32.0	66076.0	9.0	3.0	9124.0	17.0	4.0	9628.0	4929830.0
22846	2464929000.0	0.0	4294901800.0	79197.0	124278.0	116816.0	262122.0	262143.0	119856.0	32300.0	39681.0	93056.0	37.0	41.0	67532.0	16.0	16.0	28540.0	33.0	35.0	66492.0	4929858.0
22847	2464941800.0	0.0	4294901800.0	59381.0	104380.0	143204.0	262122.0	262143.0	126492.0	41270.0	58229.0	107956.0	64.0	78.0	68972.0	22.0	18.0	31928.0	17.0	19.0	32744.0	4929884.0
22848	2464946700.0	0.0	4294901800.0	69439.0	112057.0	122864.0	262122.0	262143.0	137432.0	33074.0	45916.0	106788.0	35.0	40.0	75968.0	15.0	7.0	15628.0	30.0	15.0	16264.0	4929894.0
22849	2464966400.0	0.0	4294901800.0	87520.0	139686.0	119256.0	262122.0	262143.0	126336.0	48106.0	61809.0	97728.0	47.0	50.0	78924.0	18.0	16.0	28480.0	12.0	6.0	24564.0	4929933.0
22850	2464984000.0	0.0	4294901800.0	78035.0	159133.0	167668.0	262122.0	262143.0	163692.0	71239.0	108825.0	117228.0	90.0	98.0	60200.0	51.0	63.0	65200.0	21.0	28.0	68364.0	4929968.0
22851	2464989200.0	0.0	4294901800.0	69851.0	127062.0	140828.0	262122.0	262143.0	146924.0	44409.0	62831.0	108332.0	45.0	50.0	66400.0	20.0	32.0	97260.0	37.0	40.0	47000.0	4929978.0
22852	2465001700.0	0.0	4294901800.0	56632.0	103464.0	152344.0	262122.0	262143.0	125760.0	41706.0	58273.0	106076.0	46.0	53.0	74204.0	21.0	17.0	28636.0	24.0	22.0	38700.0	4930003.0
22853	2465007900.0	0.0	4294901800.0	71584.0	142014.0	151224.0	262122.0	262143.0	170468.0	46930.0	71785.0	116820.0	34.0	48.0	95800.0	12.0	11.0	25616.0	17.0	6.0	13848.0	4930016.0
22854	2465184500.0	0.0	4294901800.0	79287.0	104051.0	99056.0	227719.0	262143.0	113232.0	26923.0	33794.0	94624.0	28.0	36.0	61736.0	6.0	2.0	14948.0	9.0	8.0	10572.0	4930369.0
22855	2465199900.0	0.0	4294901800.0	62737.0	141321.0	171948.0	230643.0	262143.0	146520.0	39611.0	68077.0	134392.0	70.0	87.0	69240.0	34.0	43.0	56504.0	50.0	65.0	79076.0	4930400.0
22856	2465557000.0	0.0	4294901800.0	69177.0	159055.0	185940.0	262122.0	262143.0	179928.0	42712.0	65628.0	118216.0	79.0	104.0	95832.0	51.0	50.0	28232.0	24.0	13.0	17684.0	4931114.0
22857	2465579500.0	0.0	4294901800.0	72236.0	123760.0	136536.0	262122.0	262143.0	149520.0	61634.0	84261.0	102816.0	59.0	77.0	77948.0	39.0	42.0	50760.0	20.0	10.0	19528.0	4931159.0
22858	2465603000.0	0.0	4294901800.0	71324.0	131530.0	152864.0	262122.0	262143.0	167628.0	39184.0	58346.0	113260.0	35.0	44.0	88824.0	19.0	24.0	33212.0	15.0	12.0	30540.0	4931206.0
22859	2467130400.0	0.0	4294901800.0	74418.0	125837.0	129480.0	262122.0	262143.0	132952.0	37601.0	50328.0	101836.0	41.0	47.0	60304.0	22.0	30.0	57980.0	5.0	3.0	10040.0	4934261.0
22862	2467724500.0	0.0	4294901800.0	81978.0	132428.0	126608.0	262122.0	262143.0	127420.0	51188.0	64300.0	94768.0	65.0	58.0	59284.0	25.0	19.0	50940.0	64.0	67.0	61544.0	4935449.0
22863	2467740000.0	0.0	4294901800.0	85375.0	156000.0	138068.0	262122.0	262143.0	157528.0	64185.0	95461.0	113372.0	72.0	83.0	87848.0	37.0	31.0	52572.0	32.0	32.0	58620.0	4935480.0
22865	2468736300.0	0.0	4294901800.0	70492.0	115854.0	129072.0	262122.0	262143.0	120204.0	30010.0	37514.0	94732.0	25.0	28.0	47440.0	11.0	9.0	34440.0	8.0	4.0	13772.0	4937473.0
22866	2469154600.0	0.0	4294901800.0	76932.0	126194.0	138856.0	262122.0	262143.0	153508.0	36582.0	49470.0	102448.0	25.0	24.0	65900.0	8.0	4.0	14564.0	10.0	11.0	19624.0	4938309.0
22867	2469654500.0	0.0	4294901800.0	91635.0	155895.0	127520.0	262122.0	262143.0	146340.0	45591.0	62212.0	104168.0	74.0	82.0	76604.0	23.0	27.0	66320.0	55.0	47.0	41472.0	4939309.0
22868	2469834200.0	0.0	4294901800.0	76713.0	122137.0	121756.0	262122.0	262143.0	112312.0	38485.0	47393.0	93192.0	74.0	81.0	68092.0	45.0	39.0	52736.0	174.0	208.0	88864.0	4939669.0
22870	2471870000.0	0.0	4294901800.0	67942.0	105444.0	117148.0	262122.0	262143.0	113624.0	43581.0	56223.0	98460.0	50.0	47.0	57508.0	22.0	10.0	18852.0	13.0	8.0	44856.0	4943740.0
22872	2472491500.0	0.0	4294901800.0	74585.0	123601.0	124000.0	262122.0	262143.0	137236.0	39756.0	53926.0	103492.0	45.0	48.0	62196.0	14.0	9.0	23936.0	9.0	6.0	20656.0	4944983.0
22873	2472708000.0	0.0	4294901800.0	87300.0	145291.0	128464.0	262122.0	262143.0	132252.0	45714.0	56574.0	93612.0	73.0	74.0	71408.0	39.0	33.0	57232.0	43.0	22.0	32040.0	4945416.0
22874	2475047200.0	0.0	4294901800.0	78631.0	135934.0	135016.0	262122.0	262143.0	132560.0	35305.0	46817.0	101052.0	100.0	105.0	78168.0	46.0	42.0	52168.0	36.0	28.0	31044.0	4950094.0
22878	2475456300.0	0.0	4294901800.0	78143.0	122422.0	123132.0	262122.0	262143.0	117264.0	28888.0	36986.0	97488.0	51.0	60.0	77072.0	10.0	4.0	44928.0	21.0	23.0	24528.0	4950913.0
22879	2475542800.0	0.0	4294901800.0	92481.0	148715.0	123812.0	262122.0	262143.0	136316.0	46334.0	57723.0	94480.0	56.0	60.0	80032.0	14.0	10.0	25724.0	42.0	33.0	32884.0	4951085.0
22880	2475561500.0	0.0	4294901800.0	90433.0	157641.0	134992.0	262122.0	262143.0	137556.0	52251.0	71271.0	104172.0	59.0	76.0	96692.0	28.0	27.0	42396.0	19.0	19.0	53660.0	4951123.0
22883	2477738200.0	0.0	4294901800.0	82069.0	140168.0	131088.0	262122.0	262143.0	117944.0	44017.0	56108.0	97512.0	34.0	29.0	50952.0	14.0	7.0	19796.0	11.0	3.0	21524.0	4955477.0
22884	2477758700.0	0.0	4294901800.0	80305.0	144584.0	141980.0	262122.0	262143.0	137584.0	54155.0	74587.0	105244.0	91.0	103.0	82280.0	34.0	35.0	67260.0	49.0	53.0	45944.0	4955518.0
22885	2477787100.0	0.0	4294901800.0	98362.0	163293.0	122404.0	262122.0	262143.0	155504.0	69384.0	96765.0	106672.0	126.0	138.0	82368.0	58.0	72.0	72572.0	51.0	48.0	53932.0	4955574.0
22887	2477824500.0	0.0	4294901800.0	85837.0	131851.0	122264.0	262122.0	262143.0	134412.0	45660.0	60039.0	100000.0	54.0	56.0	62312.0	14.0	5.0	11504.0	18.0	10.0	21604.0	4955649.0
22892	2480224300.0	0.0	4294901800.0	91940.0	153645.0	128672.0	262122.0	262143.0	133992.0	40924.0	50804.0	94032.0	42.0	51.0	82400.0	10.0	8.0	26952.0	23.0	13.0	26108.0	4960448.0
22893	2480513500.0	0.0	4294901800.0	79902.0	118022.0	112540.0	262122.0	262143.0	128268.0	37303.0	46256.0	94788.0	46.0	49.0	68680.0	21.0	24.0	46832.0	31.0	22.0	43512.0	4961027.0
22894	2480977700.0	0.0	4294901800.0	75919.0	117538.0	118912.0	262122.0	262143.0	137800.0	27032.0	42072.0	121020.0	49.0	67.0	102728.0	17.0	13.0	36480.0	9.0	20.0	50792.0	4961956.0
22895	2481332000.0	0.0	4294901800.0	87045.0	146117.0	124192.0	262122.0	262143.0	144564.0	50046.0	67609.0	102784.0	42.0	54.0	70688.0	14.0	11.0	28020.0	22.0	13.0	28900.0	4962664.0
22896	2481861400.0	0.0	4294901800.0	80982.0	134179.0	130560.0	262122.0	262143.0	131204.0	44726.0	55958.0	95184.0	46.0	47.0	65676.0	20.0	6.0	13988.0	7.0	5.0	19948.0	4963723.0
22897	2481970200.0	0.0	4294901800.0	73861.0	133427.0	140788.0	262122.0	262143.0	133308.0	49842.0	67606.0	102940.0	50.0	56.0	66528.0	22.0	19.0	18936.0	51.0	47.0	45036.0	4963940.0
22898	2482275000.0	0.0	4294901800.0	77083.0	144684.0	146144.0	262122.0	262143.0	156028.0	35128.0	49181.0	106436.0	121.0	154.0	82176.0	47.0	59.0	69264.0	79.0	104.0	82128.0	4964550.0
22900	2483142000.0	0.0	4294901800.0	74227.0	116180.0	119672.0	262122.0	262143.0	130932.0	42669.0	58194.0	103816.0	40.0	40.0	47696.0	24.0	35.0	79328.0	37.0	37.0	62128.0	4966284.0
22901	2483740200.0	0.0	4294901800.0	72832.0	132254.0	145392.0	262122.0	262143.0	139684.0	37368.0	51127.0	104552.0	43.0	41.0	68224.0	24.0	25.0	39512.0	20.0	16.0	35032.0	4967480.0
22902	2483763200.0	0.0	4294901800.0	68518.0	129256.0	149464.0	262122.0	262143.0	138668.0	44032.0	63322.0	110012.0	45.0	47.0	76364.0	6.0	4.0	21228.0	12.0	4.0	9432.0	4967527.0
22903	2483785700.0	0.0	4294901800.0	78233.0	129846.0	128392.0	262122.0	262143.0	129572.0	34058.0	44458.0	99660.0	32.0	43.0	84652.0	9.0	4.0	11972.0	10.0	8.0	28272.0	4967571.0
22907	2484871000.0	0.0	4294901800.0	66158.0	103622.0	122232.0	257746.0	262143.0	119732.0	36035.0	46777.0	98684.0	39.0	47.0	74468.0	16.0	11.0	24452.0	33.0	14.0	23424.0	4969742.0
22909	2485995800.0	0.0	4294901800.0	64312.0	117783.0	142824.0	251017.0	262143.0	137344.0	36852.0	46695.0	95948.0	66.0	71.0	71536.0	36.0	28.0	37736.0	30.0	23.0	15260.0	4971992.0
22910	2486563600.0	0.0	4294901800.0	63599.0	103722.0	128256.0	262122.0	262143.0	117028.0	35062.0	45757.0	100360.0	18.0	26.0	77340.0	15.0	10.0	33772.0	16.0	6.0	14768.0	4973127.0
22911	2486582000.0	0.0	4294901800.0	62716.0	167784.0	210720.0	262122.0	262143.0	212912.0	48519.0	89938.0	153004.0	49.0	69.0	43324.0	35.0	50.0	69776.0	62.0	84.0	36304.0	4973164.0
22913	2487308800.0	0.0	4294901800.0	87934.0	155437.0	136908.0	262122.0	262143.0	157352.0	47064.0	65476.0	107184.0	49.0	61.0	92112.0	22.0	20.0	19796.0	20.0	15.0	25356.0	4974617.0
22914	2487720400.0	0.0	4294901800.0	69946.0	121604.0	134160.0	262122.0	262143.0	130668.0	41859.0	55561.0	101176.0	60.0	66.0	64948.0	36.0	34.0	42920.0	63.0	84.0	72240.0	4975441.0
22915	2487741200.0	0.0	4294901800.0	74560.0	125858.0	133960.0	262122.0	262143.0	137020.0	45690.0	60250.0	100288.0	59.0	65.0	75616.0	32.0	22.0	31268.0	13.0	10.0	19944.0	4975482.0
22916	2487759600.0	0.0	4294901800.0	73462.0	124162.0	143744.0	262122.0	262143.0	141808.0	44398.0	58564.0	100064.0	60.0	67.0	75640.0	34.0	54.0	83860.0	55.0	48.0	61096.0	4975519.0
22917	2488040200.0	0.0	4294901800.0	70299.0	118912.0	130516.0	262122.0	262143.0	127196.0	36809.0	49725.0	104072.0	54.0	63.0	70408.0	26.0	35.0	66548.0	18.0	11.0	21984.0	4976081.0
22918	2488061200.0	0.0	4294901800.0	70576.0	135278.0	156032.0	262122.0	262143.0	156132.0	48093.0	66880.0	105944.0	72.0	68.0	66120.0	29.0	26.0	53604.0	35.0	39.0	48908.0	4976122.0
22919	2488081200.0	0.0	4294901800.0	65367.0	114743.0	139296.0	262122.0	262143.0	145504.0	35156.0	46917.0	102016.0	30.0	32.0	59740.0	8.0	6.0	22972.0	6.0	2.0	7716.0	4976162.0
22920	2488174300.0	0.0	4294901800.0	84799.0	156058.0	147844.0	262122.0	262143.0	149276.0	49352.0	66447.0	102716.0	66.0	78.0	78740.0	24.0	24.0	28484.0	29.0	33.0	49124.0	4976348.0
22921	2488209400.0	0.0	4294901800.0	76294.0	142365.0	150584.0	262122.0	262143.0	149124.0	57336.0	77442.0	102640.0	50.0	64.0	76784.0	14.0	10.0	23148.0	36.0	33.0	25056.0	4976419.0
22922	2488380700.0	0.0	4294901800.0	60915.0	83799.0	105384.0	220539.0	262143.0	108160.0	17007.0	22046.0	97636.0	14.0	11.0	13728.0	0.0	1.0	3376.0	7.0	3.0	9944.0	4976761.0
22923	2488569000.0	0.0	4294901800.0	80288.0	153652.0	150456.0	262122.0	262143.0	153076.0	52984.0	71381.0	102564.0	49.0	67.0	98872.0	23.0	39.0	91864.0	19.0	19.0	49048.0	4977138.0
22924	2488770300.0	0.0	4294901800.0	65071.0	114531.0	143540.0	252459.0	262143.0	139964.0	41765.0	56006.0	101988.0	43.0	53.0	83288.0	18.0	22.0	47996.0	20.0	11.0	23460.0	4977541.0
22925	2488802000.0	0.0	4294901800.0	81291.0	139988.0	130216.0	262122.0	262143.0	140656.0	44242.0	60487.0	104568.0	54.0	66.0	82480.0	39.0	45.0	65080.0	23.0	20.0	43592.0	4977604.0
22926	2489085700.0	0.0	4294901800.0	76803.0	138085.0	143176.0	262122.0	262143.0	139696.0	49800.0	69522.0	107404.0	51.0	53.0	58492.0	15.0	19.0	38352.0	16.0	12.0	22876.0	4978171.0
22927	2489116400.0	0.0	4294901800.0	85971.0	147184.0	131428.0	262122.0	262143.0	160800.0	45632.0	63994.0	107784.0	63.0	71.0	84124.0	35.0	38.0	77280.0	56.0	67.0	76360.0	4978233.0
22928	2489748000.0	0.0	4294901800.0	70397.0	113647.0	129860.0	262122.0	262143.0	123376.0	34753.0	44564.0	98596.0	47.0	50.0	54772.0	24.0	23.0	47240.0	2.0	2.0	8860.0	4979496.0
22929	2489849300.0	0.0	4294901800.0	56778.0	88597.0	124124.0	238935.0	262143.0	130900.0	18534.0	24283.0	99268.0	22.0	25.0	54924.0	8.0	3.0	8688.0	4.0	3.0	15252.0	4979699.0
22930	2490097400.0	0.0	4294901800.0	69926.0	125352.0	139364.0	262122.0	262143.0	119604.0	41250.0	52406.0	96488.0	45.0	48.0	52448.0	25.0	18.0	30664.0	42.0	47.0	30400.0	4980195.0
22931	2490115800.0	0.0	4294901800.0	81656.0	140024.0	137116.0	262122.0	262143.0	140308.0	31647.0	40340.0	96024.0	48.0	41.0	28356.0	22.0	22.0	50956.0	26.0	27.0	29576.0	4980232.0
22932	2490136300.0	0.0	4294901800.0	66909.0	115018.0	136180.0	262122.0	262143.0	128880.0	38983.0	52821.0	103496.0	116.0	137.0	80852.0	48.0	64.0	93820.0	38.0	32.0	44360.0	4980272.0
22934	2490280200.0	0.0	4294901800.0	72976.0	105701.0	103640.0	262122.0	262143.0	118412.0	31315.0	42686.0	103748.0	42.0	53.0	94684.0	29.0	24.0	39084.0	18.0	27.0	59808.0	4980560.0
22935	2490344400.0	0.0	4294901800.0	71190.0	122497.0	130900.0	262122.0	262143.0	136716.0	41653.0	54089.0	98384.0	45.0	51.0	82432.0	34.0	27.0	34092.0	23.0	23.0	24076.0	4980689.0
22936	2490535000.0	0.0	4294901800.0	61119.0	112185.0	151160.0	262122.0	262143.0	133340.0	38625.0	52386.0	103328.0	40.0	37.0	36520.0	13.0	7.0	24976.0	13.0	6.0	11476.0	4981070.0
22937	2490553000.0	0.0	4294901800.0	83143.0	148514.0	139064.0	262122.0	262143.0	143940.0	45953.0	76856.0	132192.0	64.0	71.0	73772.0	26.0	21.0	42868.0	35.0	50.0	82772.0	4981106.0
22939	2490690600.0	0.0	4294901800.0	88205.0	146468.0	128788.0	262122.0	262143.0	145568.0	33162.0	42948.0	98036.0	52.0	61.0	66412.0	29.0	23.0	30596.0	20.0	18.0	37712.0	4981381.0
22940	2490698000.0	0.0	4294901800.0	73761.0	121223.0	124824.0	262122.0	262143.0	135896.0	24064.0	29595.0	92100.0	19.0	15.0	45408.0	9.0	6.0	11608.0	7.0	4.0	14392.0	4981396.0
22942	2491602000.0	0.0	4294901800.0	75904.0	127532.0	131380.0	262122.0	262143.0	139292.0	36791.0	47934.0	99460.0	48.0	47.0	66888.0	5.0	3.0	14856.0	16.0	11.0	23796.0	4983204.0
22943	2491620600.0	0.0	4294901800.0	81308.0	121691.0	119468.0	262122.0	262143.0	122852.0	29642.0	35707.0	91144.0	16.0	13.0	35512.0	8.0	5.0	16008.0	3.0	2.0	5628.0	4983241.0
22944	2492135200.0	0.0	4294901800.0	80249.0	134247.0	123928.0	262122.0	262143.0	130408.0	47704.0	62940.0	101092.0	65.0	73.0	60492.0	35.0	33.0	40088.0	30.0	19.0	36812.0	4984270.0
22945	2492160800.0	0.0	4294901800.0	71282.0	149507.0	165604.0	262122.0	262143.0	164872.0	59137.0	76268.0	97452.0	39.0	40.0	39780.0	23.0	26.0	67088.0	27.0	21.0	26544.0	4984322.0
22946	2492195300.0	0.0	4294901800.0	90561.0	137150.0	114408.0	262122.0	262143.0	124280.0	32131.0	39262.0	92700.0	43.0	38.0	64756.0	18.0	17.0	23352.0	17.0	12.0	38580.0	4984391.0
22947	2492210700.0	0.0	4294901800.0	68434.0	119774.0	140264.0	262122.0	262143.0	134496.0	34759.0	49488.0	109312.0	43.0	48.0	38820.0	17.0	20.0	35948.0	20.0	25.0	72020.0	4984422.0
22948	2492282400.0	0.0	4294901800.0	64990.0	107350.0	131208.0	262122.0	262143.0	129040.0	36182.0	48804.0	103884.0	35.0	40.0	66096.0	24.0	17.0	19992.0	6.0	5.0	26372.0	4984565.0
22949	2492299500.0	0.0	4294901800.0	77190.0	175259.0	193280.0	262122.0	262143.0	197860.0	36910.0	77644.0	167756.0	41.0	74.0	110224.0	31.0	59.0	70244.0	31.0	41.0	20188.0	4984599.0
22950	2492319200.0	0.0	4294901800.0	69193.0	114484.0	131352.0	262122.0	262143.0	139532.0	41443.0	55830.0	103592.0	56.0	64.0	79852.0	25.0	31.0	71008.0	19.0	20.0	55360.0	4984638.0
22951	2492322000.0	0.0	4294901800.0	72071.0	162394.0	184672.0	262122.0	262143.0	192996.0	42593.0	89949.0	167084.0	60.0	76.0	76632.0	46.0	66.0	95516.0	36.0	46.0	81968.0	4984644.0
22953	2492354600.0	0.0	4294901800.0	66669.0	115037.0	131096.0	262122.0	262143.0	135296.0	37223.0	48871.0	99744.0	37.0	51.0	74636.0	27.0	18.0	29504.0	10.0	9.0	27716.0	4984709.0
22954	2492376000.0	0.0	4294901800.0	58099.0	95571.0	129092.0	225507.0	262143.0	122964.0	33242.0	48158.0	112156.0	65.0	77.0	79732.0	23.0	17.0	23660.0	40.0	38.0	36260.0	4984752.0
22956	2493157600.0	0.0	4294901800.0	82948.0	148101.0	143072.0	262122.0	262143.0	150536.0	40592.0	58139.0	110236.0	48.0	63.0	68144.0	34.0	35.0	51760.0	19.0	22.0	51176.0	4986315.0
22957	2493177000.0	0.0	4294901800.0	70488.0	122221.0	144812.0	262122.0	262143.0	134552.0	35821.0	52376.0	113456.0	36.0	45.0	79492.0	19.0	14.0	14716.0	0.0	1.0	4876.0	4986354.0
22958	2494190300.0	0.0	4294901800.0	73302.0	132658.0	140132.0	262122.0	262143.0	150532.0	39969.0	57807.0	111520.0	46.0	49.0	69260.0	18.0	10.0	14140.0	21.0	23.0	57512.0	4988381.0
22959	2494210800.0	0.0	4294901800.0	68970.0	141641.0	162368.0	262122.0	262143.0	169536.0	41495.0	62578.0	111684.0	50.0	59.0	72604.0	32.0	32.0	65740.0	26.0	27.0	27408.0	4988422.0
22960	2494236200.0	0.0	4294901800.0	61315.0	108612.0	137560.0	262122.0	262143.0	126908.0	30762.0	40272.0	98988.0	41.0	43.0	67772.0	12.0	3.0	31064.0	16.0	16.0	19884.0	4988472.0
22962	2494464800.0	0.0	4294901800.0	70555.0	99868.0	107504.0	262122.0	262143.0	99432.0	25086.0	34326.0	104668.0	49.0	51.0	79756.0	7.0	5.0	19912.0	65.0	76.0	89172.0	4988929.0
