	TLSW	TMSW	Event Info	FSC 488/10-H	FSC 488/10-A	FSC 488/10-W	FSC 405/10 (spd)-H	FSC 405/10 (spd)-A	FSC 405/10 (spd)-W	SSC 488/10-H	SSC 488/10-A	SSC 488/10-W	IFNL1-H	IFNL1-A	IFNL1-W	IFNB1-H	IFNB1-A	IFNB1-W	M2-H	M2-A	M2-W	TIME
11543	1113022600.0	0.0	4294901800.0	73221.0	150228.0	166608.0	262122.0	262143.0	151788.0	51372.0	73509.0	108760.0	43.0	51.0	64064.0	52.0	55.0	57756.0	19.0	10.0	22348.0	2226045.0
11544	1113026700.0	0.0	4294901800.0	59783.0	106404.0	146332.0	262122.0	262143.0	145496.0	39774.0	59276.0	114188.0	12.0	9.0	35900.0	29.0	38.0	73436.0	10.0	4.0	35676.0	2226053.0
11547	1113466100.0	0.0	4294901800.0	69323.0	145047.0	166472.0	262122.0	262143.0	162616.0	49701.0	68081.0	103296.0	38.0	34.0	51408.0	66.0	73.0	80100.0	33.0	28.0	44356.0	2226932.0
11550	1113680300.0	0.0	4294901800.0	79377.0	142876.0	139424.0	262122.0	262143.0	151460.0	42999.0	59509.0	105872.0	37.0	33.0	52088.0	91.0	126.0	95532.0	9.0	6.0	16480.0	2227361.0
11551	1113703600.0	0.0	4294901800.0	88465.0	158008.0	138876.0	262122.0	262143.0	140624.0	44608.0	60301.0	102952.0	18.0	21.0	59388.0	52.0	62.0	72372.0	26.0	17.0	39772.0	2227407.0
11552	1113720300.0	0.0	4294901800.0	75951.0	129357.0	130908.0	262122.0	262143.0	133756.0	32219.0	41864.0	98800.0	26.0	21.0	33044.0	87.0	86.0	61536.0	12.0	4.0	11056.0	2227441.0
11553	1113730800.0	0.0	4294901800.0	84864.0	137664.0	129100.0	262122.0	262143.0	137272.0	38872.0	53740.0	106116.0	12.0	10.0	27132.0	17.0	10.0	23008.0	8.0	3.0	8192.0	2227462.0
11554	1113742100.0	0.0	4294901800.0	67900.0	176064.0	235780.0	262122.0	262143.0	221908.0	34691.0	82572.0	208272.0	18.0	25.0	57968.0	73.0	154.0	98228.0	15.0	8.0	32896.0	2227484.0
11556	1114392700.0	0.0	4294901800.0	93417.0	169697.0	142952.0	262122.0	262143.0	150932.0	46588.0	62016.0	101708.0	33.0	28.0	47564.0	56.0	59.0	67632.0	12.0	4.0	26088.0	2228785.0
11557	1114448800.0	0.0	4294901800.0	72786.0	125527.0	131596.0	262122.0	262143.0	110824.0	37416.0	49287.0	100112.0	13.0	15.0	41616.0	33.0	34.0	33436.0	5.0	5.0	22480.0	2228898.0
11559	1114478700.0	0.0	4294901800.0	63425.0	113081.0	138648.0	262122.0	262143.0	119240.0	31243.0	40418.0	98016.0	32.0	38.0	69992.0	34.0	35.0	40080.0	15.0	14.0	17224.0	2228957.0
11563	1114602800.0	0.0	4294901800.0	65884.0	119072.0	151216.0	262122.0	262143.0	159936.0	36955.0	51326.0	105872.0	22.0	22.0	34648.0	30.0	33.0	50304.0	12.0	6.0	39368.0	2229206.0
11564	1114616000.0	0.0	4294901800.0	81084.0	134344.0	126948.0	262122.0	262143.0	143316.0	41262.0	55027.0	101448.0	33.0	35.0	44744.0	47.0	59.0	63732.0	40.0	33.0	38056.0	2229232.0
11565	1114630100.0	0.0	4294901800.0	66283.0	160764.0	193272.0	262122.0	262143.0	195432.0	53569.0	91700.0	131972.0	29.0	34.0	56868.0	71.0	100.0	88272.0	10.0	4.0	10768.0	2229260.0
11567	1115050500.0	0.0	4294901800.0	65760.0	109654.0	132588.0	262122.0	262143.0	129432.0	37574.0	55952.0	114416.0	21.0	16.0	21436.0	51.0	56.0	73248.0	34.0	30.0	57088.0	2230101.0
11568	1115073800.0	0.0	4294901800.0	62028.0	149751.0	200588.0	258815.0	262143.0	173828.0	35020.0	80458.0	197748.0	26.0	54.0	96108.0	50.0	114.0	111252.0	20.0	25.0	27116.0	2230148.0
11570	1115170300.0	0.0	4294901800.0	73026.0	139417.0	154940.0	262122.0	262143.0	144468.0	47728.0	64094.0	102148.0	29.0	27.0	51660.0	29.0	28.0	54120.0	25.0	17.0	43028.0	2230341.0
11574	1115468000.0	0.0	4294901800.0	73603.0	106730.0	108712.0	262122.0	262143.0	119740.0	29885.0	37865.0	95988.0	44.0	50.0	57344.0	33.0	37.0	53440.0	38.0	32.0	40192.0	2230936.0
11576	1115576400.0	0.0	4294901800.0	77181.0	106270.0	101224.0	252820.0	262143.0	110992.0	24519.0	32789.0	102356.0	49.0	55.0	74748.0	6.0	4.0	10420.0	53.0	62.0	71816.0	2231153.0
11577	1116227700.0	0.0	4294901800.0	76147.0	127615.0	126876.0	262122.0	262143.0	125680.0	40924.0	54147.0	100296.0	52.0	46.0	36512.0	80.0	95.0	80540.0	27.0	28.0	41980.0	2232455.0
11578	1116250100.0	0.0	4294901800.0	80096.0	129251.0	128804.0	262122.0	262143.0	140616.0	40577.0	51775.0	96708.0	50.0	43.0	51652.0	71.0	97.0	100144.0	33.0	13.0	18580.0	2232500.0
11579	1116262400.0	0.0	4294901800.0	73850.0	120414.0	127068.0	262122.0	262143.0	134700.0	49747.0	71357.0	110148.0	23.0	14.0	23916.0	39.0	52.0	57480.0	22.0	18.0	39652.0	2232525.0
11580	1116284400.0	0.0	4294901800.0	76107.0	133077.0	137060.0	254654.0	262143.0	137504.0	36331.0	47394.0	99148.0	14.0	19.0	44404.0	21.0	21.0	61932.0	25.0	29.0	53488.0	2232569.0
11581	1116294500.0	0.0	4294901800.0	69778.0	112436.0	125444.0	262122.0	262143.0	135068.0	46787.0	65383.0	106696.0	14.0	7.0	17380.0	40.0	49.0	84120.0	42.0	66.0	99508.0	2232589.0
11587	1117187500.0	0.0	4294901800.0	56618.0	101312.0	143204.0	262122.0	262143.0	114348.0	21197.0	27929.0	100120.0	1.0	2.0	5692.0	24.0	14.0	25632.0	2.0	3.0	12040.0	2234375.0
11589	1117720800.0	0.0	4294901800.0	86683.0	143238.0	122504.0	262122.0	262143.0	133600.0	41609.0	53630.0	98160.0	18.0	17.0	15096.0	52.0	62.0	54180.0	11.0	9.0	46848.0	2235442.0
11590	1117775600.0	0.0	4294901800.0	82847.0	134558.0	124684.0	254810.0	262143.0	122308.0	40559.0	50846.0	94928.0	68.0	65.0	60608.0	73.0	67.0	49072.0	40.0	32.0	49696.0	2235551.0
11591	1117813800.0	0.0	4294901800.0	84383.0	132211.0	114608.0	262122.0	262143.0	125504.0	47192.0	59267.0	94628.0	49.0	46.0	68256.0	34.0	41.0	73536.0	31.0	32.0	34652.0	2235628.0
11592	1117828500.0	0.0	4294901800.0	65872.0	129529.0	156364.0	262122.0	262143.0	132204.0	44868.0	63228.0	107980.0	22.0	21.0	43600.0	40.0	51.0	63040.0	5.0	3.0	12412.0	2235657.0
11593	1118449300.0	0.0	4294901800.0	76974.0	126988.0	125288.0	262122.0	262143.0	122156.0	38825.0	49832.0	97232.0	15.0	14.0	21216.0	68.0	74.0	64040.0	3.0	2.0	6316.0	2236899.0
11594	1118464300.0	0.0	4294901800.0	79022.0	137834.0	135536.0	262122.0	262143.0	143892.0	40861.0	53209.0	98976.0	49.0	51.0	52692.0	65.0	78.0	74372.0	17.0	17.0	51448.0	2236929.0
11596	1118712800.0	0.0	4294901800.0	66916.0	115360.0	132184.0	254213.0	262143.0	120352.0	27703.0	40276.0	112080.0	83.0	88.0	78656.0	25.0	31.0	58208.0	62.0	70.0	69904.0	2237426.0
11598	1119607000.0	0.0	4294901800.0	75085.0	141794.0	149912.0	262122.0	262143.0	144104.0	41207.0	55721.0	102904.0	24.0	23.0	57892.0	24.0	26.0	49460.0	17.0	20.0	41228.0	2239214.0
11599	1120937100.0	0.0	4294901800.0	80688.0	133011.0	123676.0	262122.0	262143.0	120252.0	37102.0	46629.0	95320.0	51.0	58.0	74712.0	83.0	92.0	78376.0	25.0	27.0	34612.0	2241874.0
11600	1121035500.0	0.0	4294901800.0	72415.0	116007.0	121076.0	262122.0	262143.0	122668.0	28309.0	35890.0	96420.0	27.0	30.0	49224.0	70.0	96.0	90388.0	31.0	31.0	43684.0	2242071.0
11601	1121160800.0	0.0	4294901800.0	70158.0	124835.0	137712.0	262122.0	262143.0	129012.0	44650.0	56819.0	96268.0	23.0	19.0	24532.0	74.0	83.0	65792.0	28.0	24.0	40192.0	2242322.0
11602	1121181600.0	0.0	4294901800.0	72729.0	124460.0	134000.0	262122.0	262143.0	135340.0	40660.0	53206.0	99720.0	30.0	29.0	37140.0	58.0	75.0	84192.0	23.0	16.0	25756.0	2242363.0
11603	1121193900.0	0.0	4294901800.0	60663.0	117448.0	154224.0	228585.0	262143.0	144748.0	39586.0	52550.0	100248.0	33.0	45.0	71864.0	77.0	100.0	94688.0	18.0	22.0	44432.0	2242388.0
11604	1121213000.0	0.0	4294901800.0	84216.0	153086.0	136228.0	262122.0	262143.0	151052.0	54202.0	77597.0	109900.0	69.0	68.0	54460.0	117.0	151.0	90932.0	32.0	42.0	74640.0	2242426.0
11607	1121280300.0	0.0	4294901800.0	85470.0	134020.0	119500.0	262122.0	262143.0	127176.0	45071.0	55314.0	92776.0	23.0	19.0	38648.0	46.0	40.0	43916.0	9.0	3.0	9956.0	2242560.0
11608	1121482200.0	0.0	4294901800.0	84794.0	150295.0	134528.0	262122.0	262143.0	157248.0	47861.0	66172.0	104876.0	61.0	62.0	72576.0	125.0	158.0	89684.0	20.0	16.0	61256.0	2242965.0
11610	1121742700.0	0.0	4294901800.0	71813.0	113144.0	119272.0	262122.0	262143.0	110492.0	34304.0	44758.0	99688.0	31.0	33.0	74460.0	48.0	46.0	51248.0	32.0	28.0	46124.0	2243485.0
11611	1121769900.0	0.0	4294901800.0	69717.0	108081.0	121168.0	254329.0	262143.0	118520.0	26178.0	33168.0	96276.0	18.0	17.0	36640.0	5.0	2.0	16904.0	2.0	2.0	6300.0	2243540.0
11612	1121906200.0	0.0	4294901800.0	88215.0	143532.0	123400.0	262122.0	262143.0	128932.0	51402.0	64582.0	94948.0	53.0	45.0	56468.0	81.0	105.0	93372.0	45.0	43.0	45652.0	2243812.0
11613	1121917700.0	0.0	4294901800.0	79812.0	131589.0	130400.0	262122.0	262143.0	128780.0	36469.0	47447.0	99940.0	61.0	55.0	44536.0	82.0	83.0	60692.0	37.0	33.0	60612.0	2243835.0
11614	1121935500.0	0.0	4294901800.0	75767.0	122130.0	126312.0	262122.0	262143.0	127692.0	44865.0	57382.0	96244.0	43.0	40.0	58624.0	58.0	57.0	38336.0	20.0	16.0	16556.0	2243871.0
11616	1122452100.0	0.0	4294901800.0	78721.0	131672.0	123900.0	262122.0	262143.0	129180.0	40387.0	54009.0	102128.0	42.0	30.0	39344.0	65.0	77.0	77268.0	23.0	11.0	29620.0	2244904.0
11617	1122699900.0	0.0	4294901800.0	76126.0	121458.0	130156.0	262122.0	262143.0	121676.0	29066.0	37336.0	97892.0	28.0	18.0	35832.0	69.0	80.0	59360.0	10.0	8.0	10188.0	2245400.0
11618	1122720600.0	0.0	4294901800.0	90087.0	150798.0	123836.0	262122.0	262143.0	149736.0	45391.0	65276.0	110968.0	33.0	30.0	26140.0	67.0	75.0	70328.0	18.0	14.0	25648.0	2245441.0
11619	1122739500.0	0.0	4294901800.0	82058.0	148502.0	139444.0	262122.0	262143.0	150852.0	56948.0	78008.0	103972.0	53.0	53.0	53932.0	76.0	103.0	93752.0	22.0	12.0	22900.0	2245479.0
11620	1122750500.0	0.0	4294901800.0	64123.0	97923.0	115688.0	262122.0	262143.0	112864.0	38732.0	52604.0	104772.0	26.0	29.0	54424.0	51.0	48.0	58060.0	24.0	23.0	48004.0	2245501.0
11626	1123281800.0	0.0	4294901800.0	86806.0	162548.0	149132.0	262122.0	262143.0	144452.0	61262.0	82708.0	103016.0	51.0	48.0	49372.0	92.0	96.0	75440.0	17.0	6.0	16600.0	2246564.0
11627	1123412700.0	0.0	4294901800.0	60137.0	150370.0	187424.0	250657.0	262143.0	143560.0	29630.0	63296.0	162208.0	38.0	45.0	96256.0	59.0	97.0	121068.0	12.0	4.0	16508.0	2246826.0
11628	1124685700.0	0.0	4294901800.0	74316.0	125599.0	139948.0	262122.0	262143.0	139952.0	37289.0	48240.0	98120.0	36.0	34.0	55268.0	55.0	68.0	86556.0	21.0	25.0	79020.0	2249371.0
11629	1125239800.0	0.0	4294901800.0	82667.0	127112.0	117000.0	262122.0	262143.0	126524.0	30597.0	39669.0	99508.0	19.0	13.0	56084.0	56.0	52.0	63808.0	15.0	6.0	30292.0	2250480.0
11630	1125455900.0	0.0	4294901800.0	95828.0	158241.0	127048.0	262122.0	262143.0	136468.0	51487.0	65768.0	97012.0	52.0	48.0	50648.0	49.0	61.0	55044.0	20.0	17.0	41244.0	2250912.0
11631	1125477000.0	0.0	4294901800.0	76126.0	118670.0	120696.0	262122.0	262143.0	135056.0	31459.0	38857.0	93692.0	16.0	13.0	31572.0	68.0	74.0	67000.0	1.0	1.0	4444.0	2250954.0
11632	1125680800.0	0.0	4294901800.0	80945.0	143501.0	138384.0	262122.0	262143.0	153108.0	45098.0	60921.0	102784.0	49.0	53.0	80748.0	87.0	100.0	71504.0	16.0	5.0	12832.0	2251362.0
11634	1125717800.0	0.0	4294901800.0	74883.0	140061.0	157612.0	262122.0	262143.0	151784.0	43835.0	58274.0	101432.0	36.0	30.0	42552.0	61.0	88.0	95912.0	20.0	15.0	27212.0	2251436.0
11636	1126580900.0	0.0	4294901800.0	83254.0	144776.0	134168.0	262122.0	262143.0	141064.0	44162.0	57840.0	98996.0	21.0	25.0	60068.0	73.0	73.0	64600.0	20.0	16.0	37508.0	2253162.0
11638	1126828200.0	0.0	4294901800.0	72422.0	125525.0	135052.0	262122.0	262143.0	127124.0	43932.0	58594.0	101716.0	40.0	27.0	45988.0	39.0	45.0	60944.0	8.0	4.0	11508.0	2253656.0
11639	1126842800.0	0.0	4294901800.0	72474.0	131351.0	146012.0	262122.0	262143.0	154152.0	43220.0	57751.0	101728.0	49.0	54.0	58664.0	78.0	97.0	82280.0	38.0	20.0	21808.0	2253685.0
11640	1126864600.0	0.0	4294901800.0	71097.0	118165.0	125856.0	211797.0	262143.0	124924.0	24367.0	31502.0	98432.0	24.0	22.0	17924.0	45.0	40.0	62296.0	15.0	12.0	29496.0	2253729.0
11644	1126937600.0	0.0	4294901800.0	75275.0	158501.0	179392.0	251246.0	262143.0	184636.0	32803.0	78805.0	199712.0	41.0	35.0	52508.0	125.0	196.0	92204.0	44.0	60.0	65996.0	2253875.0
11645	1127049500.0	0.0	4294901800.0	90600.0	156921.0	132976.0	262122.0	262143.0	129248.0	55597.0	76296.0	104508.0	34.0	38.0	57228.0	35.0	40.0	81096.0	36.0	55.0	51524.0	2254099.0
11646	1127548800.0	0.0	4294901800.0	77648.0	149851.0	155516.0	262122.0	262143.0	152540.0	48832.0	69973.0	109060.0	45.0	47.0	62364.0	76.0	84.0	69756.0	47.0	54.0	49512.0	2255098.0
11647	1127571200.0	0.0	4294901800.0	69212.0	127958.0	145324.0	262122.0	262143.0	135824.0	33940.0	43827.0	97944.0	15.0	8.0	34008.0	27.0	26.0	21548.0	14.0	6.0	14892.0	2255142.0
11648	1127588500.0	0.0	4294901800.0	80799.0	158985.0	153900.0	262122.0	262143.0	169820.0	67198.0	101613.0	116376.0	41.0	46.0	61228.0	79.0	110.0	69520.0	39.0	67.0	106616.0	2255177.0
11649	1127614000.0	0.0	4294901800.0	73351.0	123892.0	128588.0	260976.0	262143.0	124472.0	34293.0	42536.0	94388.0	15.0	18.0	45332.0	13.0	11.0	20220.0	9.0	3.0	9068.0	2255228.0
11651	1127626400.0	0.0	4294901800.0	69186.0	153164.0	172868.0	262122.0	262143.0	157720.0	47266.0	88424.0	146920.0	39.0	60.0	89536.0	169.0	275.0	129864.0	6.0	4.0	22656.0	2255253.0
11652	1127840400.0	0.0	4294901800.0	80243.0	145984.0	142976.0	262122.0	262143.0	128360.0	58696.0	80085.0	103212.0	61.0	52.0	58680.0	81.0	114.0	103276.0	44.0	39.0	39952.0	2255681.0
11653	1127957100.0	0.0	4294901800.0	66151.0	109732.0	129852.0	249805.0	262143.0	119272.0	24797.0	38234.0	118884.0	51.0	50.0	68148.0	18.0	24.0	62700.0	378.0	528.0	100844.0	2255914.0
11654	1128168800.0	0.0	4294901800.0	68282.0	128338.0	149192.0	262122.0	262143.0	144160.0	34178.0	51345.0	114900.0	21.0	17.0	43412.0	42.0	54.0	87044.0	17.0	14.0	41380.0	2256338.0
11655	1129424300.0	0.0	4294901800.0	67787.0	114251.0	133104.0	244189.0	262143.0	120888.0	32816.0	41549.0	95396.0	30.0	34.0	57148.0	53.0	52.0	54580.0	8.0	4.0	20200.0	2258849.0
11656	1129501300.0	0.0	4294901800.0	86098.0	156021.0	141156.0	262122.0	262143.0	151048.0	47557.0	67471.0	109680.0	25.0	31.0	71328.0	68.0	89.0	73344.0	23.0	12.0	23848.0	2259003.0
11657	1129616000.0	0.0	4294901800.0	70009.0	117749.0	127264.0	262122.0	262143.0	128428.0	40836.0	54816.0	102700.0	29.0	34.0	52816.0	84.0	97.0	80108.0	10.0	5.0	16984.0	2259232.0
11658	1129619100.0	0.0	4294901800.0	68776.0	124863.0	145112.0	262122.0	262143.0	138296.0	36849.0	48722.0	99656.0	35.0	39.0	74876.0	29.0	32.0	69372.0	14.0	6.0	11876.0	2259238.0
11659	1129619500.0	0.0	4294901800.0	67934.0	116416.0	137040.0	222657.0	262143.0	139684.0	56780.0	74701.0	100580.0	44.0	42.0	66312.0	56.0	57.0	76908.0	49.0	43.0	59364.0	2259239.0
11660	1129628500.0	0.0	4294901800.0	69311.0	130688.0	145180.0	262122.0	262143.0	171492.0	45034.0	62384.0	105928.0	36.0	35.0	45544.0	90.0	124.0	100380.0	22.0	20.0	26780.0	2259257.0
11664	1130134800.0	0.0	4294901800.0	82318.0	123065.0	112368.0	262122.0	262143.0	128164.0	29654.0	41842.0	109188.0	66.0	79.0	88980.0	38.0	40.0	28196.0	60.0	81.0	95180.0	2260270.0
11665	1130711600.0	0.0	4294901800.0	78813.0	122114.0	114748.0	262122.0	262143.0	116296.0	35479.0	44890.0	96288.0	26.0	23.0	37352.0	69.0	89.0	92912.0	6.0	4.0	34792.0	2261423.0
11666	1130724900.0	0.0	4294901800.0	77352.0	146824.0	150340.0	262122.0	262143.0	148100.0	50124.0	70218.0	106152.0	32.0	30.0	31760.0	55.0	75.0	97328.0	10.0	7.0	29764.0	2261450.0
11667	1130817900.0	0.0	4294901800.0	75074.0	133544.0	140816.0	262122.0	262143.0	124680.0	48948.0	63396.0	98456.0	50.0	55.0	65400.0	73.0	67.0	54908.0	79.0	85.0	91684.0	2261636.0
11668	1130855600.0	0.0	4294901800.0	69199.0	117968.0	132536.0	243654.0	262143.0	129196.0	43436.0	58243.0	101388.0	34.0	28.0	37680.0	33.0	37.0	71028.0	38.0	35.0	39644.0	2261711.0
11669	1130870500.0	0.0	4294901800.0	82721.0	137516.0	127596.0	262122.0	262143.0	130496.0	49897.0	64073.0	97356.0	25.0	18.0	46172.0	19.0	20.0	45636.0	31.0	37.0	50028.0	2261741.0
11670	1130880100.0	0.0	4294901800.0	92701.0	171422.0	147164.0	262122.0	262143.0	153660.0	75366.0	101084.0	101872.0	57.0	62.0	68368.0	84.0	111.0	94488.0	48.0	59.0	73156.0	2261760.0
11672	1131168900.0	0.0	4294901800.0	76918.0	119623.0	119404.0	262122.0	262143.0	112340.0	35185.0	44261.0	95892.0	32.0	30.0	52376.0	32.0	35.0	64916.0	8.0	4.0	16524.0	2262338.0
11673	1131280300.0	0.0	4294901800.0	62765.0	115646.0	145556.0	240727.0	262143.0	141976.0	38790.0	52420.0	102092.0	13.0	10.0	13540.0	30.0	27.0	64488.0	6.0	7.0	29152.0	2262561.0
11674	1132099300.0	0.0	4294901800.0	88595.0	148402.0	127808.0	262122.0	262143.0	138256.0	53594.0	69590.0	98740.0	35.0	30.0	29072.0	59.0	67.0	76204.0	21.0	22.0	60000.0	2264199.0
11677	1132847400.0	0.0	4294901800.0	85945.0	142448.0	122988.0	262122.0	262143.0	127428.0	37848.0	50003.0	100464.0	45.0	54.0	74176.0	60.0	78.0	79620.0	23.0	21.0	35296.0	2265695.0
11678	1133157600.0	0.0	4294901800.0	76046.0	143133.0	149908.0	262122.0	262143.0	150660.0	35832.0	47375.0	101120.0	25.0	21.0	25060.0	100.0	113.0	81364.0	31.0	31.0	42584.0	2266315.0
11679	1133297300.0	0.0	4294901800.0	64962.0	103748.0	129196.0	239373.0	262143.0	122792.0	27490.0	33724.0	92908.0	19.0	18.0	41588.0	86.0	92.0	57144.0	7.0	4.0	15752.0	2266594.0
11680	1133311500.0	0.0	4294901800.0	85699.0	156371.0	146884.0	262122.0	262143.0	156824.0	42278.0	58658.0	105816.0	21.0	21.0	50488.0	83.0	115.0	101040.0	17.0	4.0	10276.0	2266623.0
11681	1133316600.0	0.0	4294901800.0	72353.0	124444.0	134344.0	262122.0	262143.0	131288.0	36467.0	46771.0	97336.0	45.0	48.0	75868.0	71.0	98.0	78972.0	17.0	9.0	22580.0	2266633.0
11682	1133323300.0	0.0	4294901800.0	66538.0	155522.0	184024.0	262122.0	262143.0	183900.0	56773.0	85153.0	114256.0	33.0	32.0	57588.0	74.0	86.0	78760.0	48.0	36.0	25052.0	2266647.0
11683	1134288800.0	0.0	4294901800.0	70723.0	110645.0	122220.0	262122.0	262143.0	116804.0	35011.0	44368.0	96448.0	9.0	4.0	21392.0	46.0	62.0	91744.0	21.0	10.0	44592.0	2268577.0
11685	1135056000.0	0.0	4294901800.0	68824.0	117557.0	132928.0	262122.0	262143.0	126476.0	31067.0	39909.0	97456.0	22.0	15.0	22268.0	60.0	61.0	63268.0	25.0	30.0	62236.0	2270112.0
11686	1135074700.0	0.0	4294901800.0	77400.0	151254.0	157672.0	262122.0	262143.0	162980.0	55945.0	78158.0	106372.0	38.0	29.0	28604.0	75.0	94.0	89596.0	35.0	43.0	80488.0	2270149.0
11688	1135118300.0	0.0	4294901800.0	79933.0	130901.0	124120.0	262122.0	262143.0	138076.0	40789.0	53658.0	100072.0	25.0	24.0	40356.0	4.0	2.0	7428.0	22.0	18.0	39664.0	2270237.0
11689	1135128300.0	0.0	4294901800.0	80997.0	177318.0	194760.0	262122.0	262143.0	176556.0	37472.0	95004.0	205216.0	48.0	81.0	61848.0	73.0	158.0	90384.0	22.0	15.0	86332.0	2270257.0
11691	1135560000.0	0.0	4294901800.0	70517.0	124096.0	137768.0	262122.0	262143.0	131460.0	40521.0	53009.0	100016.0	50.0	57.0	78552.0	51.0	67.0	95712.0	10.0	6.0	17996.0	2271120.0
11692	1135562400.0	0.0	4294901800.0	62150.0	96717.0	126432.0	231338.0	262143.0	141348.0	27631.0	35102.0	96444.0	23.0	14.0	27452.0	49.0	41.0	59284.0	14.0	10.0	24444.0	2271125.0
11693	1135574400.0	0.0	4294901800.0	61613.0	146879.0	196324.0	262122.0	262143.0	182456.0	38844.0	71363.0	144664.0	11.0	8.0	28420.0	38.0	51.0	66920.0	8.0	4.0	12736.0	2271149.0
11697	1137531300.0	0.0	4294901800.0	89147.0	144190.0	126628.0	262122.0	262143.0	132724.0	37211.0	48533.0	98860.0	36.0	31.0	28468.0	44.0	46.0	60748.0	38.0	34.0	30756.0	2275063.0
11698	1139020900.0	0.0	4294901800.0	88207.0	158224.0	141932.0	262122.0	262143.0	150516.0	51083.0	67782.0	100804.0	63.0	53.0	51004.0	46.0	44.0	35632.0	9.0	3.0	15448.0	2278042.0
11699	1139039900.0	0.0	4294901800.0	84308.0	159138.0	150380.0	262122.0	262143.0	154444.0	59024.0	83952.0	108416.0	49.0	49.0	67812.0	69.0	74.0	78324.0	23.0	29.0	54316.0	2278080.0
11701	1139486200.0	0.0	4294901800.0	60322.0	100157.0	134440.0	262122.0	262143.0	117864.0	25615.0	33174.0	97968.0	14.0	18.0	22808.0	23.0	27.0	63588.0	16.0	7.0	13864.0	2278972.0
11702	1139734700.0	0.0	4294901800.0	70874.0	101813.0	106192.0	256778.0	262143.0	134516.0	32024.0	43826.0	105580.0	6.0	2.0	18256.0	24.0	22.0	29428.0	14.0	6.0	25172.0	2279469.0
11703	1140132100.0	0.0	4294901800.0	82484.0	153317.0	144276.0	262122.0	262143.0	147352.0	50361.0	67844.0	101408.0	54.0	59.0	71136.0	73.0	96.0	75396.0	43.0	24.0	30512.0	2280264.0
11704	1140188800.0	0.0	4294901800.0	71700.0	105265.0	110716.0	262122.0	262143.0	108596.0	29595.0	35116.0	89788.0	26.0	24.0	64796.0	33.0	27.0	39472.0	15.0	10.0	29136.0	2280378.0
11705	1140246800.0	0.0	4294901800.0	76350.0	133799.0	136752.0	262122.0	262143.0	149828.0	40209.0	57221.0	110072.0	15.0	9.0	25456.0	22.0	24.0	28328.0	32.0	43.0	58572.0	2280493.0
11707	1140645600.0	0.0	4294901800.0	75841.0	124099.0	131536.0	262122.0	262143.0	121456.0	41290.0	54963.0	101692.0	47.0	45.0	56496.0	56.0	62.0	71564.0	14.0	15.0	56128.0	2281291.0
11710	1140696600.0	0.0	4294901800.0	78414.0	137006.0	138588.0	262122.0	262143.0	147992.0	38369.0	51682.0	102644.0	36.0	30.0	51288.0	37.0	43.0	72528.0	40.0	42.0	68144.0	2281393.0
11711	1140710500.0	0.0	4294901800.0	62992.0	151198.0	214012.0	262122.0	262143.0	204696.0	36447.0	78083.0	174904.0	33.0	39.0	49660.0	55.0	109.0	108148.0	35.0	30.0	16252.0	2281421.0
11712	1141423600.0	0.0	4294901800.0	99042.0	171553.0	130444.0	262122.0	262143.0	147144.0	61567.0	82468.0	102052.0	67.0	66.0	72248.0	106.0	117.0	76488.0	30.0	36.0	66088.0	2282847.0
11713	1141494800.0	0.0	4294901800.0	83714.0	163165.0	161248.0	262122.0	262143.0	178148.0	52709.0	73423.0	105840.0	30.0	33.0	63276.0	78.0	80.0	74652.0	39.0	24.0	35580.0	2282990.0
11715	1141654800.0	0.0	4294901800.0	82684.0	118579.0	105228.0	262122.0	262143.0	146428.0	23885.0	37521.0	121880.0	61.0	80.0	85760.0	25.0	26.0	17196.0	67.0	87.0	83460.0	2283310.0
11716	1142172700.0	0.0	4294901800.0	68944.0	117341.0	134824.0	262122.0	262143.0	131800.0	26890.0	33824.0	94724.0	18.0	18.0	56356.0	10.0	4.0	12044.0	6.0	2.0	7468.0	2284345.0
11717	1142448900.0	0.0	4294901800.0	90123.0	155750.0	134368.0	262122.0	262143.0	153988.0	47813.0	63386.0	100264.0	61.0	60.0	59884.0	76.0	97.0	74260.0	24.0	7.0	12844.0	2284898.0
11718	1142469800.0	0.0	4294901800.0	75721.0	124241.0	122084.0	262122.0	262143.0	127452.0	33978.0	46440.0	104460.0	43.0	43.0	42900.0	42.0	49.0	80396.0	31.0	31.0	50372.0	2284940.0
11719	1142489900.0	0.0	4294901800.0	74180.0	119169.0	124280.0	262122.0	262143.0	136508.0	25655.0	32182.0	95564.0	9.0	4.0	18776.0	29.0	27.0	26736.0	0.0	1.0	2416.0	2284980.0
11720	1142495100.0	0.0	4294901800.0	71339.0	164504.0	197912.0	262122.0	262143.0	196284.0	35181.0	80643.0	183248.0	30.0	46.0	69008.0	55.0	111.0	151968.0	27.0	27.0	48408.0	2284990.0
11721	1142508200.0	0.0	4294901800.0	67993.0	99977.0	111136.0	260351.0	262143.0	121352.0	30915.0	38260.0	93700.0	11.0	8.0	27576.0	28.0	40.0	98036.0	11.0	3.0	8696.0	2285016.0
11722	1142519300.0	0.0	4294901800.0	70407.0	129997.0	159976.0	262122.0	262143.0	170184.0	33261.0	48048.0	109392.0	16.0	14.0	18672.0	16.0	24.0	70796.0	9.0	4.0	17408.0	2285039.0
