"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
71065.6,33175.1,78.0921,338.987,262.812,9.05702
57865.4,28108.1,44.3652,329.252,183.006,9.09608
50234.9,22249,80.9433,375.59,157.624,9.1104
85402,39747.1,89.3851,412.937,246.177,9.11772
56406.3,31760.6,80.5361,347.086,223.457,9.20057
35206.8,18260.3,79.8234,237.201,119.516,9.22313
61483.8,26114.4,34.6312,307.789,192.516,9.23841
111158,87054.8,112.801,631.577,462.944,9.24501
73331.1,42188,40942,318.437,358.037,9.26628
42326.8,26454.2,68.916,308.729,182.075,9.30268
27460.2,24483.1,87.6573,472.713,149.646,9.33806
29994,24567.2,36.4951,356.231,191.302,9.34384
96261.2,32404.5,67.9464,371.81,234.117,9.36234
95784.3,48495.7,239.81,388.026,326.686,9.37021
59735.1,48235.4,56.7924,242.086,226.301,9.38591
113064,70989.7,110.424,589.09,429.366,9.41128
70548.7,33238.8,84.7084,314.305,245.752,9.44977
63061.3,43460.9,73.9651,319.813,243.058,9.51597
91744.6,37495.9,73.0984,255.008,289.058,9.52416
99117.4,54949.8,71.2627,474.234,408.537,9.53577
