"FSC-A","SSC-A","Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A","Time"
72906.789062,36582.761719,131.878540,4189.586426,217.116333,323.935150,0.144205
71808.859375,31172.822266,52.758686,2282.314453,60.879513,129.249893,0.144342
82722.492188,37612.046875,47.053627,5005.487793,227.844070,332.665771,0.146436
74734.984375,38777.437500,77.096344,4694.378906,122.566505,217.966553,0.147005
64590.324219,34722.164062,45.328163,3448.243652,70.959312,215.019531,0.147651
67848.187500,43568.566406,48.892471,2899.492432,131.700623,233.308578,0.148828
89323.312500,56959.085938,118.187073,3880.602295,174.756409,262.544128,0.151237
105979.195312,59557.929688,108.755127,5599.351074,238.619446,453.495880,0.151619
95526.742188,49010.195312,61.345444,4684.117676,150.064117,295.605713,0.154107
90638.054688,42992.042969,94.625259,3758.259521,187.568573,260.217102,0.154683
84871.289062,63882.070312,47.161873,3249.398926,187.434540,323.630157,0.154714
68384.171875,48387.683594,122.408844,2667.921631,99.367645,279.297882,0.157633
78592.125000,49945.167969,103.368423,4059.532471,272.814423,311.769226,0.158625
71901.968750,28238.945312,60.194134,2974.962402,157.205963,238.536652,0.162354
55487.914062,29171.810547,104.199783,3107.505615,193.730438,217.283005,0.164620
72933.453125,32189.478516,-9.049736,2716.615967,158.081299,178.185333,0.167350
101555.421875,56252.847656,45.902775,5120.908691,270.501099,344.373413,0.171093
61286.472656,22904.574219,8.706463,2597.977051,98.891922,133.185852,0.172744
90078.562500,52355.285156,87.603996,5019.148926,264.085266,325.795807,0.175985
103469.843750,44945.835938,59.113544,2945.575928,136.566772,222.975723,0.177211
72218.148438,38246.285156,14.743405,3176.236084,165.684753,261.319580,0.184241
110314.937500,60902.480469,45.707386,2906.656982,180.058884,268.879272,0.188635
43196.699219,36529.753906,70.801651,2550.497070,150.536011,220.616684,0.197317
62648.203125,38886.863281,25.513824,3073.686768,170.860580,176.834930,0.199103
65272.351562,40493.890625,42.786320,3279.210449,168.037933,206.428391,0.199332
68339.117188,35284.378906,130.608566,3093.541016,217.983246,246.340500,0.200035
59198.085938,28526.998047,28.961023,3157.717529,53.630661,214.550064,0.200672
78662.226562,36316.558594,26.082876,3693.293701,164.474197,244.056946,0.211494
87670.125000,37048.148438,136.747711,3608.351807,234.098785,414.575378,0.211779
112309.898438,52729.660156,98.973007,4877.680664,268.715973,427.054810,0.214211
72502.062500,48070.746094,21.421747,4887.941406,251.365692,399.674316,0.217871
84998.945312,50173.582031,80.586380,4075.197266,203.697006,247.603317,0.220314
68340.140625,58393.847656,38.577835,2804.229248,191.453934,241.499893,0.221113
84528.523438,51950.714844,102.089020,4478.290527,160.100815,331.047821,0.221125
75154.562500,41445.746094,65.314835,3626.627441,188.908630,229.451508,0.222630
81106.500000,37012.414062,8.724678,3001.191895,174.219193,229.172150,0.224401
85567.000000,50983.152344,99.408562,3652.553223,208.907990,310.356567,0.229812
88321.031250,48688.816406,26.183126,2229.612793,179.857590,308.381012,0.230796
66746.937500,34543.738281,67.846054,3094.876709,216.449402,171.728638,0.231952
65253.042969,44940.394531,60.207020,3527.781494,178.716904,227.495560,0.232185
96181.742188,56274.625000,30.759901,4228.687500,398.616730,463.976776,0.239756
105332.718750,47394.500000,48.399670,4442.954102,307.605042,450.518372,0.240930
96529.367188,57435.714844,78.215385,5268.570312,372.098328,527.628052,0.243140
92560.710938,50991.300781,140.466095,4283.999512,190.985153,346.162628,0.243511
82552.468750,55348.976562,82.743683,4529.170898,165.214020,348.451416,0.245714
75201.046875,78215.875000,115.997086,4964.504395,278.098724,486.907013,0.246454
85601.664062,36267.742188,114.246498,3088.622803,191.989670,268.661560,0.247426
105599.750000,59656.410156,64.175888,5962.796875,242.804779,508.107025,0.249044
68951.000000,29510.687500,19.235605,2703.440674,207.572235,160.821854,0.250797
67271.648438,45930.781250,55.390434,3671.010986,174.353500,284.979889,0.251355
47881.281250,30847.767578,58.978226,2975.266113,121.686226,218.844894,0.251644
57609.750000,36209.246094,40.020325,3131.549072,-38.451584,145.158112,0.252974
64879.429688,27959.205078,11.467328,2801.618408,180.796844,132.149765,0.253404
90273.054688,61389.070312,57.546009,4583.875977,229.042267,457.043732,0.253598
64485.839844,43199.417969,58.167133,3868.216309,252.957108,389.606140,0.253744
56819.960938,24635.443359,16.399990,3033.735840,128.792679,183.281357,0.255123
65912.937500,28293.787109,166.420441,3172.411133,23.534061,243.465408,0.255786
86335.906250,51468.117188,132.183426,3573.136475,235.295776,325.701141,0.257168
58172.062500,35583.746094,30.528177,3528.267334,69.785614,187.458359,0.260107
95761.867188,52046.878906,120.117607,4112.476562,295.635651,362.553009,0.260412
62948.355469,28588.111328,23.610023,2943.511719,166.289948,197.021667,0.261383
75850.109375,38915.152344,4.965718,3295.360840,188.640656,288.547760,0.271140
68335.734375,39918.257812,74.721954,3178.482422,187.032455,188.176849,0.272882
54201.699219,19929.742188,38.751400,1787.904175,33.542568,122.527313,0.274070
59465.148438,35697.058594,51.991646,4077.990234,243.004013,293.112701,0.274571
81283.304688,48495.496094,66.200859,3954.250977,233.300659,312.723022,0.275734
60286.421875,24967.488281,35.657333,2794.271729,189.243591,142.966324,0.276448
79979.046875,48573.769531,80.397209,4567.846680,231.038757,332.268158,0.278380
84686.523438,38011.121094,47.433773,3756.438232,54.873299,278.313446,0.278901
84373.093750,47563.925781,109.750458,4043.564209,303.398773,243.586792,0.280982
86042.179688,41227.527344,42.129204,4057.953857,286.346130,387.984985,0.282137
72254.492188,39803.371094,46.788960,4786.606445,128.725037,331.751984,0.288297
64752.070312,54408.304688,18.702406,3801.125244,182.272491,312.709106,0.290024
58919.777344,38837.554688,62.002190,3362.148682,104.666069,212.817795,0.291478
66902.148438,32550.542969,49.836586,3088.744141,266.665649,229.042923,0.292104
53075.710938,27155.167969,-6.382659,3042.660889,43.620815,241.992432,0.292742
73994.179688,47756.078125,39.504337,3740.773438,159.966217,321.201172,0.293117
105507.882812,63142.214844,51.556412,6324.725098,303.464508,473.714050,0.296892
87442.500000,63455.546875,65.718063,4353.944336,227.444626,410.949768,0.297368
57273.125000,26908.210938,41.335846,3227.966064,125.612679,187.036850,0.302156
71666.476562,43293.175781,71.901482,4281.388672,190.248383,179.282379,0.303292
63240.871094,30244.257812,30.006403,4039.435547,326.889618,229.401245,0.304516
71419.812500,37332.082031,62.698486,3150.674561,147.366959,185.659607,0.305931
75703.304688,50854.628906,56.620388,3265.427734,134.607239,188.053680,0.307989
65636.414062,36847.160156,57.187454,3171.317871,209.575729,192.603470,0.309093
64458.867188,39344.562500,41.611687,3574.350830,120.738098,258.124603,0.309704
68665.343750,34352.703125,27.511629,3639.013428,46.313057,204.011581,0.313996
110566.523438,63565.007812,86.424591,4915.871094,102.289124,301.260742,0.314004
79237.484375,39992.542969,71.478539,4247.873535,217.449799,320.748749,0.315215
72433.367188,35206.667969,41.150448,3449.336426,217.383087,190.923813,0.315646
102216.546875,47235.585938,91.194313,4857.644531,296.030609,337.347748,0.318797
98228.882812,62127.042969,62.343281,5237.969238,227.977219,404.841766,0.321554
57126.621094,33956.074219,116.719078,2571.140381,173.144623,252.288544,0.323358
92247.101562,35420.648438,124.429581,2840.294434,207.572235,232.238693,0.324744
77954.757812,46022.445312,102.880852,4729.412109,249.243179,269.611938,0.325482
67105.843750,40797.230469,63.002972,3164.639160,201.557892,259.344330,0.325986
63140.105469,46334.203125,65.239388,3097.183838,125.951057,250.910110,0.326624
99311.757812,41730.882812,150.073044,5346.468750,200.287430,326.867645,0.327913
56070.378906,28337.789062,71.003960,3073.200928,120.467186,169.150192,0.329968
112320.117188,65459.226562,150.072418,4365.784180,279.683105,414.275330,0.334487
60599.011719,29914.324219,125.470840,2795.910889,206.904266,260.566193,0.336523
88219.742188,46584.761719,63.966259,2704.290527,149.727036,383.142517,0.336728
61421.171875,27317.816406,59.055717,2396.096191,162.456100,88.353203,0.337696
73544.195312,36238.687500,53.075432,3456.865479,163.465225,301.593353,0.338194
61352.164062,31391.394531,14.818331,2581.097900,95.016930,284.842804,0.341009
98690.703125,56448.031250,60.968121,6448.950195,502.589813,705.127319,0.346511
59099.546875,55984.167969,77.007294,3025.174805,145.343338,312.570892,0.348289
67016.007812,45561.121094,52.048027,3505.195557,67.783440,274.710510,0.350112
56102.269531,53456.773438,44.459011,2393.060547,36.303665,233.809631,0.351208
84729.437500,49173.925781,73.445786,3326.872559,121.686226,276.718842,0.352801
92678.687500,57395.828125,95.813454,4295.535645,213.380539,459.490082,0.353220
58201.261719,39995.035156,58.800903,2863.973877,99.299690,193.862488,0.355656
87975.367188,43547.847656,111.430191,3727.051758,204.031174,254.120605,0.358933
104180.921875,65524.871094,34.730743,2847.398193,115.181923,297.398254,0.360633
73220.390625,30424.621094,70.396065,3433.125488,136.972107,217.220032,0.360756
67110.679688,35974.867188,22.528679,2898.703369,89.914665,134.156693,0.367829
69993.578125,24746.775391,-17.842648,2697.854736,37.477146,110.238518,0.371558
50662.289062,34054.554688,14.621000,2961.665771,78.061699,182.692032,0.375262
79090.421875,54309.843750,42.598324,6011.552246,306.159485,435.866608,0.375941
49617.875000,54349.375000,28.289284,5708.154297,150.401184,344.514313,0.381181
49272.355469,26433.664062,0.304582,2751.467041,160.370041,156.260727,0.383280
73884.304688,38443.367188,75.085655,3554.253906,145.815582,278.290283,0.384856
111806.968750,59636.710938,129.623260,5286.420410,257.066315,279.042145,0.387803
69068.921875,36111.226562,9.361201,3640.045410,214.114548,222.107803,0.389803
66943.804688,38374.089844,17.503054,3193.175781,88.076843,224.507660,0.390870
87612.351562,41527.593750,4.651509,4026.260010,279.485077,358.919312,0.391537
82253.070312,42441.968750,36.251297,5117.873047,295.767273,404.145813,0.393146
66712.773438,43317.765625,-9.877212,2898.035400,56.046913,155.129837,0.393161
49047.910156,41619.800781,21.958632,2660.514404,47.555645,148.135422,0.395404
92236.562500,77981.164062,102.322937,5870.326660,282.718658,477.200714,0.395662
56834.406250,40678.316406,49.480324,3274.110107,70.752182,225.384079,0.396611
74279.757812,25127.882812,29.316519,3071.622559,177.441772,200.320404,0.397484
100170.921875,61678.582031,84.913841,4289.039062,246.788086,119.516937,0.401303
81363.890625,73243.296875,37.652760,5817.320801,367.482544,449.706879,0.401732
60415.121094,31825.050781,51.353542,3182.064941,134.674820,201.347626,0.403063
66050.843750,35379.691406,81.386803,3199.368652,192.726212,229.322937,0.406872
53286.660156,45674.367188,51.794189,3468.583740,144.398758,226.963669,0.407779
69787.468750,44810.972656,86.683868,4032.028076,188.104630,434.935516,0.408565
66736.375000,36096.632812,38.940151,3346.423096,150.940460,280.163635,0.409171
79382.507812,27106.351562,110.519638,2960.208496,141.294144,256.248413,0.409810
88486.554688,50293.601562,25.345757,3708.351074,219.783371,357.906982,0.410556
105692.601562,45260.058594,188.115585,4641.980957,196.340698,256.952576,0.415092
75488.968750,56155.191406,69.960564,5314.957031,280.079132,440.658325,0.420562
81923.789062,45198.066406,38.847404,4142.652832,171.465271,259.603821,0.423210
60725.007812,46251.457031,45.356659,3678.539551,150.940460,228.280029,0.423494
72978.031250,36025.640625,27.750465,3622.984375,30.436401,245.238632,0.423831
71486.617188,31189.615234,58.821899,3034.160645,98.552116,217.379303,0.424730
101379.843750,69358.062500,51.836891,5957.150391,318.960327,381.942230,0.425386
75758.820312,29876.048828,27.495703,3837.615479,151.277466,260.687897,0.427450
77737.429688,48096.289062,104.893005,4094.444092,160.235443,313.266693,0.427749
54713.320312,34880.257812,19.292990,2639.992432,80.856621,151.257919,0.428383
75448.171875,33805.671875,65.070076,4301.667969,177.576004,270.244965,0.431389
63379.457031,29468.757812,7.957703,3273.867188,196.407608,203.967514,0.431410
60617.031250,35531.863281,42.782276,3833.183105,104.326561,216.107147,0.431840
98794.257812,59370.019531,84.672096,4880.109375,201.290451,407.570038,0.433317
65540.640625,30835.812500,60.256939,3273.321045,178.784027,94.670876,0.433725
61915.542969,44871.449219,70.878517,3780.178223,167.634598,243.300217,0.434417
54454.523438,29643.072266,0.614471,2652.196289,182.809006,203.625244,0.434740
51637.632812,31646.771484,28.898993,1774.850098,179.790512,215.884720,0.436344
55191.394531,32346.210938,71.882919,3107.626953,130.753998,279.966064,0.436577
58038.519531,24987.580078,42.262817,2918.982422,182.272491,185.622025,0.436624
74274.250000,45606.523438,70.747162,3393.356445,120.399445,185.327103,0.438103
102416.937500,62109.050781,68.160324,4226.197754,322.172638,394.577179,0.440885
62150.160156,47117.039062,133.514816,3238.834473,140.821548,217.715256,0.442486
47179.183594,35635.296875,-8.440179,2448.190430,139.403625,161.312439,0.443783
81020.101562,55560.035156,74.002968,3787.039062,259.715912,334.608612,0.445108
60328.414062,31229.083984,61.530361,2592.087402,120.805824,291.455658,0.449029
67013.539062,31989.875000,16.980152,3706.529541,206.703873,320.660309,0.457202
87548.203125,47259.015625,37.376991,4626.741211,282.586731,405.622955,0.458702
48872.296875,36180.648438,63.545738,2497.613525,131.430191,186.658127,0.460109
71109.578125,45848.304688,35.978340,4289.463867,131.700623,251.542099,0.461026
67168.875000,29467.386719,60.674870,3725.291016,197.879562,291.791840,0.464491
90383.585938,42605.195312,40.281158,4675.860352,261.106506,344.810120,0.465066
87402.101562,53290.285156,117.048813,4478.412109,234.298279,337.990570,0.469674
69790.304688,36535.121094,39.270092,3648.970703,143.049118,162.141937,0.475090
64014.062500,36863.257812,73.639832,3316.125732,185.490906,111.338135,0.476728
103904.367188,63006.855469,15.016195,3585.947510,245.726135,386.905640,0.477513
100921.375000,37477.789062,63.840973,4522.187988,285.554871,386.255768,0.479494
58486.070312,27978.527344,77.152954,2943.815430,113.351379,199.670212,0.481192
64204.542969,35782.371094,64.587379,3293.660645,98.484146,181.889938,0.482052
77917.625000,48968.824219,17.018837,4284.181641,155.252869,323.216095,0.483196
68666.007812,35434.187500,82.005402,3209.326172,146.557602,205.914215,0.483319
97493.476562,48256.878906,65.810555,4137.370605,206.904266,333.366058,0.484389
74678.648438,30317.617188,49.736389,3503.191650,240.347076,263.753540,0.489820
70942.562500,35186.062500,105.712669,3487.405518,152.894882,229.527618,0.492164
70748.359375,56066.816406,71.457756,4387.823730,135.080307,217.744995,0.493367
37960.175781,34631.511719,-30.631521,1874.849243,30.436401,140.661530,0.493798
64143.082031,32683.500000,73.957726,3624.927246,206.102615,315.548279,0.498313
58043.332031,28879.720703,88.639427,2379.763428,125.680359,197.438019,0.498966
89638.906250,47923.289062,123.069466,3875.684570,205.634933,300.901855,0.500035
75526.140625,64915.160156,71.451134,4928.864258,225.180542,343.058990,0.500578
86928.789062,70241.242188,60.987030,3336.222656,243.136826,355.341492,0.504121
95814.609375,42556.421875,56.092617,3615.880615,179.186646,267.010651,0.507626
69746.929688,43381.035156,86.388359,857.067017,146.017960,236.532623,0.512192
77451.851562,32045.687500,82.660797,3462.269043,151.142654,300.304352,0.512709
62352.117188,51731.066406,-85.522995,2712.062256,215.315445,224.199448,0.513279
75582.726562,35235.710938,147.881516,4123.284180,240.214203,307.867249,0.513372
65145.339844,34719.617188,34.437160,3619.341309,109.620865,238.277512,0.523499
48513.890625,25111.509766,31.972544,3035.374756,76.689796,144.817688,0.524076
65809.546875,53447.042969,83.286575,5874.211914,273.210938,311.076416,0.527785
99119.296875,49166.632812,64.580666,3954.372070,111.723793,316.279358,0.528066
81528.757812,37953.769531,1.864941,3793.171143,133.728653,274.253174,0.533895
52522.390625,38328.257812,83.283562,3159.660645,184.954620,267.322205,0.537400
70405.843750,31037.636719,57.739189,2919.164551,135.215439,208.713181,0.539772
67185.601562,35847.867188,79.946411,3119.709473,132.985107,230.266113,0.541764
72106.531250,48969.476562,53.590519,4387.823730,256.536224,359.830261,0.541799
52017.417969,29544.646484,26.032846,3719.158447,57.772835,189.370285,0.544290
58951.875000,53742.359375,105.662842,3036.225098,163.196136,352.376801,0.544899
99628.546875,50893.128906,125.938484,5398.927246,173.346130,305.480530,0.546589
89942.250000,38429.023438,62.280323,3870.219727,238.087799,308.683411,0.549884
71493.804688,36415.105469,19.036863,4081.815186,117.825089,247.963013,0.550241
71999.921875,29338.664062,110.084030,3463.119385,196.809097,276.029510,0.550310
58036.109375,40369.613281,21.411736,3673.257324,237.157272,221.278366,0.560843
64264.992188,43251.285156,68.918785,3407.139160,130.213013,321.424683,0.563994
87956.835938,65801.195312,51.270107,6178.156250,187.166489,341.326385,0.564859
71474.335938,44087.535156,18.302370,3770.585205,214.181274,271.346222,0.565275
67923.789062,28137.556641,79.740196,2887.106445,85.148865,167.198349,0.567593
55011.898438,57586.398438,6.769759,3368.159180,121.957092,275.931427,0.571659
74115.484375,53818.902344,90.109787,4313.264648,216.649490,332.517548,0.575839
62957.394531,38782.089844,59.305454,3368.159180,192.659256,28.719511,0.576356
81379.414062,37086.699219,21.433371,3854.130127,195.604584,388.733734,0.579152
92103.156250,52349.835938,32.244236,6345.247070,260.709229,360.652161,0.582617
90803.398438,55739.988281,84.234802,4608.890625,422.888641,259.240723,0.586957
79406.750000,31734.013672,55.282776,3694.993408,236.824890,185.852982,0.588998
62521.046875,32752.726562,-29.655537,2733.070068,127.101379,138.965546,0.589022
58778.914062,30096.433594,73.216530,2826.572510,152.692719,181.887955,0.589459
56693.695312,33060.828125,45.257412,2784.496582,112.741081,172.782562,0.590446
68660.929688,24694.859375,41.140499,2622.081055,108.670921,120.544426,0.591402
95801.335938,48590.507812,133.916351,3732.394775,215.648987,404.850647,0.591700
84282.539062,47664.496094,16.686857,3869.187744,241.808517,324.529144,0.592384
71453.609375,35917.218750,-5.234619,2910.542725,133.458282,211.620438,0.592654
58662.027344,35100.695312,26.106575,2902.103271,150.333771,267.118256,0.592709
87208.015625,39640.207031,73.225365,4753.880371,212.446259,428.740906,0.595958
66532.093750,39956.253906,28.161312,3121.166504,119.857559,131.745773,0.597641
63777.800781,27390.787109,23.218359,3378.055908,207.906204,154.258789,0.602554
94673.382812,55778.605469,90.806374,4778.045410,191.119110,295.962433,0.604021
81038.523438,41322.414062,-15.585667,5366.808594,327.086060,420.307190,0.608383
116237.851562,62277.265625,113.135864,4799.539062,358.761108,497.745422,0.609844
72032.093750,56125.179688,56.103718,3207.383545,192.190567,256.153687,0.614280
60409.996094,31201.248047,39.311447,3232.641357,188.975616,254.299881,0.615802
90408.703125,46319.242188,45.789742,4284.242188,216.982971,363.212677,0.617519
90336.289062,51700.832031,49.582516,3788.314209,311.020477,343.429810,0.617625
81629.000000,43683.843750,38.826668,3066.158203,198.682281,308.082794,0.618338
108018.835938,58656.781250,45.544380,3859.958984,301.754913,413.111725,0.634352
102081.023438,54138.914062,88.890266,5478.404785,376.450714,500.417694,0.636140
50159.468750,25463.169922,22.999405,2777.392578,8.350244,118.725159,0.636200
54094.476562,20960.083984,30.029972,2753.288330,148.108810,225.473114,0.636621
67410.273438,51167.398438,73.014961,3753.159424,191.052109,321.916229,0.637912
60877.761719,41489.847656,68.320892,3365.062988,158.215942,199.138977,0.640849
70891.242188,44358.726562,29.986614,2941.629395,183.680756,313.734680,0.641679
95392.648438,47735.722656,73.335602,4384.727051,232.036758,330.558044,0.641955
86912.570312,32368.699219,81.389343,3359.173584,256.470001,485.655273,0.642598
68179.914062,63162.917969,66.837044,3773.924316,192.726212,251.096268,0.643188
62743.582031,24977.468750,41.170425,2346.126953,196.407608,178.588867,0.644427
51076.746094,40183.035156,11.779654,3446.604248,167.298462,251.138824,0.645979
81204.171875,44528.730469,65.140808,4121.948730,237.489594,347.287292,0.646587
43873.117188,38520.105469,64.320732,2757.538574,181.199326,226.330811,0.649021
97125.281250,48813.515625,104.643524,5089.396973,182.809006,328.409515,0.650642
86250.156250,43884.312500,21.017365,3410.114014,199.752441,196.975494,0.652933
74655.828125,37890.332031,34.531086,4134.698730,149.389938,231.627457,0.653878
60331.550781,44119.277344,35.863178,2265.010254,74.963730,135.671799,0.655374
52099.992188,26977.714844,15.508638,3004.348877,168.508453,178.794159,0.657257
71881.406250,42537.937500,57.593002,3408.899658,36.786861,341.145111,0.658835
79370.929688,38914.628906,28.111437,3658.139160,124.259003,212.087891,0.660271
81028.703125,42706.343750,67.034805,3207.565674,71.028358,306.937378,0.662948
72856.156250,42716.375000,-2.826031,2976.966064,210.109879,352.397125,0.663541
100398.328125,62117.875000,87.868614,5655.755859,308.196350,538.098633,0.668096
55148.148438,36292.476562,92.627235,2315.222656,60.948551,204.559845,0.671821
64631.109375,24348.429688,33.299122,2668.407471,124.326691,166.830368,0.673947
87425.617188,62277.332031,53.001034,4205.189941,212.045807,286.976959,0.675443
66824.875000,23801.527344,31.078281,3144.542480,120.602646,131.790054,0.676357
66185.742188,24862.675781,63.368790,2730.094971,149.120255,162.823746,0.679125
111167.382812,55203.644531,52.846786,4702.636230,499.158936,555.829712,0.680964
85792.687500,67656.796875,56.191280,4244.837402,295.372314,484.710144,0.682678
72709.132812,35148.839844,61.546707,3141.688721,175.494995,182.048401,0.684241
86804.882812,59263.253906,56.547493,3939.982666,98.280251,299.263428,0.686809
92131.328125,48600.292969,6.787875,4137.673828,322.500336,497.960571,0.688754
43602.476562,31570.052734,70.318680,2551.468506,52.318985,132.490158,0.689396
94784.015625,42239.949219,79.536995,3448.790283,380.605164,378.216614,0.691021
77782.187500,53588.085938,58.481411,4869.301758,189.511551,292.138763,0.692336
108601.203125,57508.261719,80.541321,5931.042480,301.952148,485.343567,0.693968
86716.398438,41333.878906,16.530779,3576.172363,229.641296,341.538971,0.694219
87194.773438,54980.046875,27.413336,4643.195312,263.158691,328.438202,0.699287
64545.804688,28766.431641,77.297188,3259.416992,200.554932,237.668808,0.702433
85120.539062,58480.765625,32.564812,4465.236816,160.235443,343.239441,0.702819
70037.578125,35276.792969,40.138519,3405.621338,165.012268,287.541321,0.704194
87110.460938,60910.125000,117.190544,4470.336914,180.863922,261.625427,0.707079
54755.062500,30408.812500,-17.278446,2776.906982,163.801575,134.813049,0.707229
59922.417969,23757.384766,91.696678,2825.418945,172.808807,147.577530,0.711728
72482.703125,48570.152344,36.409534,4100.819336,211.645325,332.750916,0.711777
97259.617188,60185.050781,108.433022,4781.142090,367.612610,339.889160,0.713176
115320.960938,55744.859375,174.898682,5942.335449,321.451660,499.539001,0.713617
71913.523438,52255.902344,50.791893,2855.048584,154.511887,213.908371,0.715455
82545.914062,43349.367188,52.281303,2159.971680,47.417583,172.793549,0.724086
95291.750000,54817.367188,27.043280,4256.859375,247.982590,390.114227,0.726651
68369.007812,33200.539062,43.422318,2537.321533,155.454941,280.523743,0.728076
79055.945312,48867.167969,67.438049,3416.974854,109.688705,275.247925,0.729425
77599.148438,53143.398438,112.816704,3530.028320,111.927254,436.590088,0.732503
83267.648438,33176.023438,115.689987,3519.706299,211.712051,239.155807,0.735925
112388.835938,57149.175781,117.151451,3580.483154,388.062775,417.569397,0.738395
85296.648438,55967.785156,45.850216,4021.706543,137.647629,182.039825,0.740072
113177.242188,64848.398438,100.826149,3836.947510,330.621185,594.429382,0.740484
81898.257812,41445.746094,-22.565985,2747.277588,194.935303,279.005524,0.742724
78511.304688,35606.574219,80.443733,2850.737549,146.692490,351.078857,0.744519
69169.507812,39944.921875,60.702545,5225.036621,123.920540,287.179047,0.745446
46113.457031,35449.953125,26.420523,3236.102051,172.674454,169.775665,0.746005
47182.304688,37210.925781,32.768200,2669.135986,133.120300,183.284500,0.746835
75309.382812,46413.546875,26.381189,3717.155029,170.658997,320.388397,0.747773
71395.812500,33146.339844,115.544258,3523.592529,218.716705,184.298416,0.748326
67682.351562,38009.414062,28.754978,2958.994385,170.860580,266.898621,0.751576
81678.726562,47149.003906,161.936066,2750.859863,169.180588,372.752045,0.751686
78172.539062,54496.113281,98.366562,3886.006104,199.618668,404.618164,0.752088
69603.414062,38629.324219,19.853483,4290.131836,116.876389,291.920837,0.754436
97739.648438,56039.703125,30.796724,6039.359375,232.901566,394.811371,0.764551
92557.421875,54978.531250,12.576658,3774.349365,252.559296,370.372833,0.770910
106492.679688,64976.570312,121.158226,4307.860840,208.574066,408.698700,0.771145
99250.609375,63156.390625,46.044258,4680.475098,179.186646,203.729660,0.771236
95186.476562,61505.449219,88.297882,6230.554199,286.543945,378.146515,0.774124
76981.648438,40281.824219,34.648731,3678.782471,255.144623,248.037170,0.779197
45190.687500,26196.742188,65.127151,2872.898926,37.062977,189.660400,0.780128
69001.625000,29147.974609,45.391922,3940.043457,128.589737,267.426941,0.781201
74874.781250,28504.146484,103.920143,2131.313721,122.227951,299.147614,0.781757
74443.796875,49257.460938,93.458122,2915.521729,142.509171,225.098862,0.783634
47520.578125,26057.373047,51.728172,2464.887451,117.757339,201.946320,0.783749
87383.695312,38670.246094,75.402023,2697.793945,159.764282,234.426575,0.784332
94447.289062,48346.242188,47.888966,3961.719238,294.318878,445.584503,0.784696
73125.007812,34049.386719,27.876068,3805.618164,286.675812,296.334198,0.786395
78413.820312,38068.207031,41.336681,4230.994629,172.540115,285.949524,0.788352
79878.437500,44519.871094,96.141731,3920.796143,166.424423,254.706848,0.800902
60967.308594,38710.390625,51.794064,4686.728516,185.088699,317.037567,0.810460
59755.187500,38053.214844,113.858597,4300.938965,62.605473,245.346268,0.811848
78842.843750,46946.191406,85.503738,4014.299072,130.686386,277.810852,0.814735
114149.328125,61897.996094,36.698269,2904.653564,275.325043,401.686005,0.816089
83991.234375,44369.085938,-76.188850,2989.412842,102.424973,193.469635,0.819356
89448.531250,68819.343750,42.397087,4713.625977,96.172882,379.357452,0.819366
85942.351562,42410.566406,31.195276,4220.672852,171.263702,265.357605,0.822647
90704.945312,50780.246094,97.594505,3073.504639,261.371338,400.940216,0.823237
52317.316406,30103.619141,32.741844,2507.388672,113.622604,250.705872,0.833890
101112.359375,56097.218750,49.433475,4591.890137,236.691925,296.227570,0.834394
77314.429688,51145.253906,44.648663,3883.334473,162.186966,292.249451,0.835334
62823.414062,41273.855469,49.724911,2373.327637,116.266426,58.548656,0.836009
62015.128906,26975.103516,33.343925,2432.525879,87.668365,159.362900,0.836437
53110.636719,52736.437500,63.159893,3350.794678,176.904785,357.604462,0.836706
92088.187500,55748.148438,65.609375,2811.454346,93.452667,171.477829,0.837186
85519.398438,61927.125000,37.746319,4624.495117,212.779968,371.081482,0.837588
99260.843750,55264.105469,32.099541,3898.877930,248.845139,276.719421,0.839215
74592.117188,45417.050781,104.601265,5002.998535,162.657944,273.761627,0.840451
59226.273438,34689.917969,36.997063,2989.655762,186.630356,216.820358,0.840720
87144.539062,56699.242188,97.128746,3198.458008,197.411240,337.365631,0.841654
74499.468750,39167.667969,23.909529,4881.020020,203.897491,273.151825,0.841696
104963.429688,48991.546875,62.244221,4041.196289,118.841415,225.814728,0.842674
58158.632812,32931.125000,43.246960,3130.577881,108.535202,174.679031,0.844865
65404.867188,31737.541016,33.303383,3590.926514,160.841141,238.153671,0.848205
85563.476562,37842.476562,38.323654,3663.724854,307.999237,283.863373,0.849716
79065.156250,57177.351562,90.051376,3622.377197,236.891373,439.470184,0.854707
63533.839844,30381.962891,8.740261,3016.735352,158.687225,208.570953,0.855874
50361.761719,33058.605469,60.920048,2431.736328,88.349152,135.336197,0.856388
80541.875000,36150.089844,25.132915,4272.767090,286.346130,330.354706,0.857786
73048.734375,27468.199219,58.287800,3264.031250,182.809006,261.368469,0.859160
96881.890625,53790.101562,56.881001,4650.238281,415.346924,432.795319,0.861602
64202.617188,47572.988281,49.944946,3552.128906,164.003372,165.957611,0.862086
78043.625000,58573.875000,93.160843,3437.861084,171.196518,371.807922,0.863463
73443.171875,30450.033203,111.053093,2905.564209,221.449661,334.573761,0.868226
102805.296875,67550.312500,54.198624,6363.886719,58.394157,528.641968,0.869794
86567.414062,41786.328125,65.402489,4271.188477,175.897827,259.258911,0.869992
48404.808594,43323.667969,92.845757,2898.278320,70.061775,150.467285,0.874842
