"Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A"
65.1291,542.44,-89.722,86362.2
165.012,816.916,195.835,22801.8
101.245,109.737,160.865,367.814
25.992,55.3544,28.3786,245.743
47.3624,67.1549,-38.8168,190.118
438.673,90.8024,41.1702,388.814
2.56818,43.1719,-53.6121,183.126
-20.6684,767.408,107.618,54934.7
82454.6,654.921,74.8415,41511.2
638.941,1190.6,2709.01,2694.48
103.369,729.602,15.8108,63250.4
-0.465604,780.01,100.588,98122.8
26.8675,87.4104,-1.40266,264.096
20.4585,146.675,175.352,361.548
80.1777,1195.7,75.0654,50185.2
24.2553,646.33,214.882,33178.2
18.5624,66.4533,-44.6044,377.49
421.665,1416.36,88.4636,423.221
31.8214,63.838,130.185,772.641
50.8243,799.813,136.661,58637.9
62.4675,528.9,13.3981,15103.7
147.148,123.616,173.611,358.382
15650.3,859.043,-53.1052,29093.4
189.552,488.177,1048.99,17005.5
5233.34,402.008,1711.48,38502.5
59.6151,658.928,-24.3164,3321.81
11604.8,615.059,57.1495,20067.5
50.8633,783.851,27.671,43828
64.4356,659.097,44.0276,22796.6
32.4716,29.0772,-55.804,189.15
101.493,730.802,-57.4819,27033.5
34.8045,90.1116,1538.18,6461.05
13.9316,1045.79,30.5877,9425.15
-3.12325,101.155,1359.74,129.423
18.6059,549.889,13428.9,287.469
185.55,341.865,1.41767,29770.6
36.9167,492.731,-70.6935,407.343
-3.36044,548.965,109.587,24513.3
80.7672,63.0087,-63.3916,247.683
48.9085,485.957,3917.83,20287.7
22.8115,358.656,-54.3286,75482.5
58.9398,1213.76,103.034,17899.6
13515.9,631.202,61.492,49840.6
3.69464,49.6776,-23.0883,24509.4
41.3339,578.195,171.78,60465.5
258.933,66.0068,-5.19016,2468.96
57.0808,82.5703,165.06,515.893
39.9946,315.192,123.366,14262.8
-42.5308,787.091,117.391,120033
-3.04125,98.2705,-59.7497,194.756
14338.1,814.816,117.192,34179.2
87.1977,147.111,79.5283,73625.4
