"Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A"
-16.3984,1036.91,95.4597,57822.1
-7.82529,29.5236,48.7328,273.926
-35.034,654.751,-14.2149,140669
317.272,765.728,44.9245,243711
77.3447,362.726,-36.2771,85537.5
3.73961,598.919,104.049,34420.2
53.1734,81.3753,-25.0405,1628.95
33.8482,904.051,584.359,1022.17
23.9025,1048.31,-25.8018,167.535
65.3351,1304.74,209.526,29359.3
50.3361,662.087,-66.1467,25663.6
54.4947,482.099,1.78763,27889.7
79.3399,852.262,63.3182,103990
42.4529,1094.52,8.34949,22043.5
1.13797,290.631,-12.5353,10333.2
17.9606,230.831,-172.466,140.088
12.8894,878.726,177.391,30381.5
14.0416,31.8195,-49.389,143.491
35.612,44.5113,-84.4254,284.514
28.4533,461.59,-111.786,574.765
76.6724,1191.86,156.092,105506
-32.1247,1387.91,65.9581,293.885
-17.9657,597.948,75.644,101298
114.694,786.731,33.8473,44042.6
23.9023,74.5785,-46.2005,143.219
94.9236,1854.97,144.224,38372.5
8.75784,727.801,35.2254,26667.7
33.8316,54.9717,-0.339452,318.002
-41.9769,157.488,20982.9,6964.12
68.3272,509.743,104.882,55641.4
19.7185,271.621,-6.26622,37901.8
2.01613,896.909,85.0832,56387.7
-17.1356,757.986,22.5694,67179.7
29.4265,857.423,8.45775,265.798
26.7851,69.0048,1249.35,1679.15
11.5222,64.6672,44.8308,161.77
31.5577,177.32,150.578,284.609
21.1407,545.444,-44.7627,53366.9
17.4155,1338.76,131.971,56648.2
13.5052,855.383,-7.77355,21204.4
34.751,111.301,104.114,1542.69
28.5312,384.698,70.4692,298.332
39.196,599.719,103.588,957.508
44.3228,105.729,36.7372,308.74
2.23233,1616.01,113.077,33462.2
70.218,1785.54,44.1416,26788.2
-56.5421,468.807,-31.2375,110321
3.843,435.751,-4.54085,303.109
-20.9096,469.687,146.664,68412.2
29.3893,266.325,-19.2952,3361.9
52.4594,587.251,127.346,32464.7
16.2693,113.303,-6.15106,328.02
28.2528,95.3848,-69.9424,219.719
20.6357,69.1324,41.706,268.836
58.0248,105.04,183.872,6247.91
104.176,823.457,73.5385,71876.4
46.7897,685.974,-56.2052,20505.7
45.4825,201.398,-54.8009,423.343
12.9524,879.326,27.9103,7674.9
31.6224,530.58,-113.108,265.253
18.7661,581.579,4050.1,3933.56
42.1424,217.7,124.811,386.666
27.3407,441.059,98.4719,22858.3
18.9852,507.882,-21.2892,178.383
