"FSC-A","SSC-A","PerCP-Cy5-5-A","Time"
70664,59676.2,54.56,155.28
90257.6,112276,158.72,155.284
80164.8,68394.7,76.88,155.289
70093.6,60986.9,109.12,155.289
77832.8,62028.5,109.12,155.293
73575.2,75349.8,52783.1,155.295
88467.2,93684.5,262.88,155.295
80210.4,98676.7,85.56,155.297
101691,81800.3,37000.4,155.297
73219.2,59407.2,116.56,155.339
83711.2,89484.6,265.36,155.35
89285.6,90940.4,84.32,155.355
88820,99688.6,50.84,155.358
93380.8,85116.1,34.72,155.363
82293.6,72940.5,94.24,155.368
86224.8,104812,106.64,155.369
75447.2,51338.5,324.88,155.373
97386.4,70394.8,115.32,155.374
95576.8,122057,99.2,155.381
88748.8,106602,655.96,155.383
82492.8,85951.8,59.52,155.385
66000.8,79460.4,120.28,155.388
101655,116755,207.08,155.388
77328,101100,153.76,155.394
113854,102073,179.8,155.397
64956.8,71658.4,34.72,155.399
111246,107391,63.24,155.399
76450.4,78054.3,174.84,155.424
85884,88760.4,45.88,155.427
106965,111113,239.32,155.429
88263.2,93510.9,217,155.433
89552.8,87392.7,99.2,155.435
79560.8,65515.4,76.88,155.438
81102.4,56173.2,96.72,155.439
81040,68475.3,158.72,155.441
63406.4,57782.8,64.48,155.442
71534.4,79799,3715.04,155.444
103559,95672.2,75.64,155.444
86971.2,64523.4,169.88,155.446
84881.6,70856.1,65.72,155.447
83630.4,71282.6,93,155.448
81624,92342.8,152.52,155.449
75337.6,71142.5,40.92,155.451
86448.8,104057,182.28,155.455
110263,98287.4,486.08,155.455
63398.4,42204.6,80.6,155.457
79099.2,77501.2,142.6,155.458
71616.8,57841,24.8,155.459
77796,98902.4,125.24,155.463
86715.2,96825.4,116.56,155.464
99404,99991.1,127.72,155.469
81381.6,84730.4,133.92,155.495
92970.4,87845.3,167.4,155.517
80484.8,48859.7,23.56,155.521
85764,79369.9,52.08,155.523
78816,65318.2,63.24,155.531
83346.4,52511.5,13.64,155.534
100100,91694.3,116.56,155.538
90916.8,90991.2,94.24,155.54
70836,66302.8,34.72,155.596
63048.8,49293.7,-34.72,155.598
82252.8,72243.6,58.28,155.6
76800,73027.3,80.6,155.626
72102.4,70914.4,63.24,155.631
92311.2,85527.8,168.64,155.631
77884,68769.2,21124.6,155.635
69903.2,68461.6,131.44,155.637
74972,63258.6,44.64,155.641
87261.6,82758.8,52.08,155.643
88668.8,94778.2,85.56,155.645
95081.6,87067.8,163.68,155.647
76334.4,75773.9,109.12,155.648
111352,86966.2,135.16,155.649
67099.2,47122.5,-4.96,155.651
64912,67856.5,104.16,155.651
100033,86672.3,64.48,155.653
89440.8,65117.4,107.88,155.655
81050.4,58525.5,17.36,155.657
106030,101107,97.96,155.658
82158.4,66658.7,45.88,155.662
85833.6,89649.5,34.72,155.664
100676,108589,105.4,155.667
71547.2,65087.6,99.2,155.677
77015.2,72082.4,145.08,155.68
56799.2,55340,137.64,155.689
71684.8,51553,74.4,155.693
99550.4,103980,52.08,155.707
98915.2,91703,50.84,155.758
83190.4,60680.6,86.8,155.772
69020,54656.7,81.84,155.775
72892,54367.8,316.2,155.776
93554.4,72237.4,66.96,155.78
86069.6,93543.1,168.64,155.786
87888,75764,145.08,155.788
81242.4,82398,85.56,155.791
74189.6,58578.8,21688.8,155.792
56628,50123.3,101.68,155.793
90853.6,69720.2,48.36,155.795
90332.8,104960,131.44,155.796
71484,59775.4,128.96,155.798
66099.2,71549.2,75.64,155.801
75806.4,117643,101.68,155.803
115467,109156,616.28,155.804
91319.2,107167,86.8,155.806
74226.4,57785.2,44.64,155.808
104212,88234.7,89.28,155.809
77344.8,52884.8,94.24,155.81
94297.6,63856.3,84.32,155.812
62903.2,46682.3,48.36,155.812
76484,56411.3,119.04,155.814
85154.4,80137.5,156.24,155.814
84280,94643,78.12,155.816
96284.8,84414.2,97.96,155.82
89299.2,105209,107.88,155.823
91765.6,77075.9,111.6,155.823
74623.2,78802,138.88,155.825
83660.8,69972,80.6,155.826
74752.8,64715.6,138.88,155.827
88902.4,71110.3,133.92,155.828
70796,90387.3,109.12,155.831
72598.4,61022.9,13.64,155.834
77280.8,59451.8,122.76,155.862
86264,83242.4,60.76,155.866
87766.4,56845.3,121.52,155.867
105790,77638.9,131.44,155.871
84227.2,88114.4,68.2,155.876
101073,98906.1,9767.48,155.886
93530.4,106665,62,155.937
70188,52185.4,2.48,155.944
104046,99340.1,1213.96,155.947
77891.2,94759.6,100.44,155.948
62067.2,64480,90.52,155.952
98152,93590.2,35.96,155.955
67889.6,49794.7,19.84,155.958
85616,65353,23.56,155.96
100119,82156.2,88.04,155.962
67510.4,43486.8,38.44,155.963
100234,125384,168.64,155.965
80929.6,71601.3,73.16,155.973
83817.6,104047,60.76,155.977
101564,110765,202.12,155.98
99133.6,93042.2,18.6,155.983
91055.2,64978.5,49.6,155.985
75488.8,104308,137.64,155.988
83109.6,126492,140.12,155.989
90955.2,115241,116.56,155.993
84161.6,65396.4,84.32,156.019
77720,90615.5,75.64,156.025
80891.2,73651,131.44,156.026
80210.4,62803.5,9.92,156.028
82252.8,97435.5,60.76,156.029
85561.6,93778.7,300.08,156.031
67991.2,50502.7,66.96,156.036
87725.6,143189,267.84,156.042
101360,79402.2,16.12,156.045
94066.4,86883.1,140.12,156.046
70548.8,76851.5,81.84,156.048
89004,128925,111.6,156.05
91652,93036,138.88,156.053
82260.8,76648.1,2.48,156.061
72228,72763.2,6.2,156.064
92588.8,84444,182.28,156.069
71736,44018.8,62,156.071
103275,99725.8,48.36,156.072
114638,115124,147.56,156.073
90230.4,93260.4,83.08,156.078
88020.8,125824,403,156.08
83709.6,72221.3,145.08,156.083
82470.4,59381.1,44.64,156.086
75456.8,82176,73.16,156.1
65549.6,58824.4,35.96,156.103
95444,99379.8,250.48,156.105
100554,98773.4,250.48,156.108
73452.8,76763.4,62,156.118
75859.2,107726,80.6,156.123
104072,98314.6,281.48,156.126
64123.2,43175.6,71.92,156.141
68700,60231.8,76.88,156.143
78736,64442.8,22.32,156.147
80363.2,87909.8,157.48,156.149
98451.2,109745,80.6,156.15
93919.2,99686.1,147.56,156.153
91537.6,57992.3,84.32,156.157
73852.8,62998.2,21.08,156.159
100549,72747.1,58.28,156.161
68740,50717.2,16.12,156.171
78757.6,71838.2,94.24,156.173
81644.8,57285.5,-2.48,156.175
95756,113283,236.84,156.177
77080.8,47289.9,128.96,156.179
66444,60833.2,183.52,156.182
75245.6,70076.1,111.6,156.185
80368.8,84037.3,121.52,156.192
109366,110603,117.8,156.192
70760.8,57693.5,38.44,156.21
88784.8,123658,161.2,156.214
87292.8,60827,83.08,156.219
66055.2,51414.1,38.44,156.222
92321.6,58902.5,79.36,156.238
94973.6,96970.5,97.96,156.242
101934,99839.8,83.08,156.245
87776,74374,24.8,156.252
87103.2,107400,209.56,156.254
84501.6,62687,8.68,156.257
68491.2,85205.4,12.4,156.258
82186.4,54526.5,189.72,156.261
83815.2,61616.8,-23.56,156.262
87253.6,74240,94.24,156.266
73147.2,59945.3,43.4,156.269
96328,118351,107.88,156.27
87957.6,67374.2,128.96,156.285
76498.4,54598.4,64.48,156.288
71894.4,67221.6,194.68,156.29
81661.6,69882.7,138.88,156.291
86419.2,115460,107.88,156.294
89123.2,101313,23.56,156.297
95614.4,74449.6,33.48,156.305
93918.4,82680.7,93,156.306
86510.4,77713.3,168.64,156.309
81078.4,100353,115.32,156.313
103010,112036,88.04,156.322
100158,117437,71.92,156.327
86792,75010.1,86.8,156.329
88996.8,94112.3,188.48,156.356
109227,114906,99.2,156.362
84995.2,58106.4,84.32,156.37
85652.8,81309.3,107.88,156.397
69812.8,44168.8,-2.48,156.402
97437.6,76076.5,33.48,156.406
88545.6,71954.7,146.32,156.408
72372,63655.4,85.56,156.419
87427.2,65663,110.36,156.421
87277.6,84269.2,102.92,156.423
74734.4,57784,84.32,156.426
85740.8,67655.6,116.56,156.431
77196,85109.9,64.48,156.434
89769.6,57913,105.4,156.435
89772.8,113471,138.88,156.438
87015.2,94540.1,174.84,156.44
91436.8,67504.4,1.24,156.441
74287.2,51104.1,62,156.443
64856,47783.4,40.92,156.444
88140,81704.8,122.76,156.45
68879.2,44457.7,28.52,156.451
77672,50789.2,38.44,156.453
98660.8,103247,121.52,156.455
74152,60388,85.56,156.474
78837.6,102918,48.36,156.478
92118.4,105280,140.12,156.481
76798.4,57851,75.64,156.483
70967.2,95104.3,75.64,156.484
75213.6,75227.1,26.04,156.497
64886.4,69608.6,100.44,156.5
82884,116890,385.64,156.502
79307.2,60968.3,34.72,156.504
83439.2,64801.2,62,156.507
66518.4,38043.2,-2.48,156.508
68476.8,66442.9,52.08,156.511
81268,64150.2,38.44,156.512
77063.2,58576.4,107.88,156.512
103650,118829,155,156.514
77380,74221.4,27.28,156.516
77293.6,58262.6,14.88,156.517
74117.6,87110,111.6,156.518
77202.4,45082.7,78.12,156.521
72235.2,77736.8,40.92,156.525
75097.6,47069.2,27.28,156.526
95681.6,124536,155,156.528
74012.8,50306.8,3.72,156.532
100486,91047,120.28,156.532
98219.2,97524.8,80.6,156.535
73188.8,44224.6,-29.76,156.536
83293.6,70773,49.6,156.536
101930,118181,280.24,156.54
98884,89665.6,105.4,156.542
87256,87251.4,69.44,156.545
88466.4,117990,90.52,156.548
67736.8,36390.3,58.28,156.549
91068.8,68913,99.2,156.55
84284,100662,453.84,156.552
78326.4,92624.3,29.76,156.554
60735.2,41608.2,42.16,156.554
99456.8,102182,101.68,156.554
75078.4,85783.2,16.12,156.556
90625.6,67136.1,153.76,156.557
61824.8,62439,22.32,156.558
92566.4,85600.9,127.72,156.559
98114.4,126268,24237,156.559
101540,119253,173.6,156.562
73856.8,101731,74.4,156.567
62047.2,42932.5,40.92,156.609
69130.4,81537.4,54.56,156.61
71442.4,55951.3,4.96,156.616
89485.6,80953.4,183.52,156.619
70238.4,60281.4,60.76,156.664
66616,53401.8,37.2,156.666
79354.4,74436,53.32,156.667
104456,129745,221.96,156.676
68933.6,77749.2,23.56,156.685
91193.6,110909,122.76,156.688
79958.4,64368.4,27.28,156.691
61067.2,52662.8,83.08,156.727
83258.4,80483.4,14.88,156.728
64161.6,53673.4,12.4,156.729
87264,69445,-2.48,156.74
85901.6,64632.5,42.16,156.743
68348.8,51100.4,17.36,156.745
82068,84368.4,83.08,156.747
74857.6,117879,151.28,156.748
67156.8,91845.6,239.32,156.75
81868.8,123325,145.08,156.753
80423.2,55580.5,341,156.756
71632.8,52452,53.32,156.757
78765.6,73336.1,109.12,156.769
84192,110060,111.6,156.771
70177.6,60797.2,111.6,156.776
78204,69580.1,59.52,156.779
90564,79448,101.68,156.782
101386,121235,79.36,156.784
104597,100125,30411,156.787
68816,50575.9,86.8,156.79
103410,75116.7,137.64,156.791
86292.8,63028,9.92,156.793
76339.2,66047.4,42.16,156.793
95586.4,88217.3,99.2,156.799
103074,85720,142.6,156.801
64776.8,71039.6,102.92,156.803
79751.2,70386.1,183.52,156.805
71285.6,56274.9,60.76,156.805
79803.2,47900,57.04,156.806
83508.8,112051,176.08,156.807
78543.2,103389,69.44,156.809
87754.4,65546.4,71.92,156.81
90626.4,86132.9,145.08,156.81
109854,107933,163.68,156.812
97734.4,91058.2,159.96,156.814
57094.4,62467.5,21159.4,156.814
98868.8,101217,127.72,156.817
104242,103627,97.96,156.819
79302.4,74261.1,43.4,156.82
81573.6,69463.6,80.6,156.821
71360.8,97767.8,145.08,156.822
101071,118444,140.12,156.824
79310.4,90715.9,54.56,156.824
81082.4,79909.3,186,156.828
108148,132444,161.2,156.829
95660,142998,91.76,156.83
60443.2,55992.2,75.64,156.832
77652,65633.2,76.88,156.833
76280,73054.6,75229.6,156.863
77756,56549,243.04,156.866
93857.6,82488.5,76.88,156.867
74594.4,89435,146.32,156.87
78752,92595.8,122.76,156.872
86350.4,83981.5,81.84,156.877
87253.6,70435.7,91.76,156.885
75359.2,66322.6,116.56,156.894
80105.6,63068.9,110.36,156.9
81809.6,56225.3,44.64,156.903
75232,74294.6,138.88,156.904
64189.6,53699.4,-14.88,156.906
96731.2,131661,194.68,156.909
99461.6,81781.7,212.04,156.909
70898.4,58849.2,18.6,156.911
98576,97428,150.04,156.913
96639.2,138251,156.24,156.914
84979.2,68355,66.96,156.918
74325.6,54599.7,21.08,156.919
80089.6,101891,58.28,156.921
84861.6,75804.9,90.52,156.923
91738.4,95656.1,141.36,156.929
69304.8,74918.3,3.72,156.942
78624.8,67310.9,83.08,156.944
79833.6,65840.3,104.16,156.945
75048,51668.3,109.12,156.947
74826.4,83164.3,66.96,156.947
99923.2,112105,79.36,156.949
69211.2,44034.9,22.32,156.952
81151.2,87069.1,89.28,156.955
100466,134840,112.84,156.958
85712.8,62941.2,115.32,156.959
95128,66969.9,130.2,156.961
59103.2,52985.2,218.24,156.962
72804,53816,96.72,156.963
67620.8,67137.3,29.76,156.965
111500,112258,126.48,156.966
86748.8,79480.3,59.52,156.969
90728,78833,79.36,156.973
84714.4,91097.8,40.92,156.974
66868,41816.5,53.32,156.979
80706.4,105615,104.16,156.981
68029.6,63665.3,18.6,156.994
71020.8,59322.8,115.32,156.995
82208.8,66620.2,71.92,156.999
102657,109874,1564.88,157.048
86891.2,89896.3,83.08,157.05
69653.6,77781.5,78.12,157.05
86980,93176.1,173.6,157.053
76944,51386.8,84.32,157.056
77409.6,80499.6,78.12,157.059
83030.4,67097.6,49.6,157.061
104889,93432.8,55.8,157.064
92423.2,89671.8,100.44,157.067
66768.8,49198.2,-9.92,157.071
74915.2,90787.8,256.68,157.074
105054,109304,97.96,157.077
70535.2,61253.5,-11.16,157.081
98142.4,81473,446.4,157.083
86451.2,70554.8,100.44,157.142
62279.2,44482.5,101.68,157.162
95854.4,78066.7,162.44,157.165
99337.6,99955.2,207.08,157.17
89492,109881,7999.24,157.173
83944.8,65103.7,90.52,157.174
80740.8,66828.6,42.16,157.175
99208,109379,210.8,157.178
101261,130101,182.28,157.179
84976.8,83536.3,97.96,157.18
72708,54651.8,37.2,157.182
100262,86647.5,168.64,157.183
86211.2,67133.6,83.08,157.185
95316.8,112692,243.04,157.189
82676.8,65882.4,150.04,157.197
80220,74041.6,39.68,157.2
81857.6,64547,57.04,157.203
86214.4,73165,213.28,157.203
77224.8,56780.8,79.36,157.207
76827.2,60168.5,333.56,157.207
83658.4,60061.9,66.96,157.209
80890.4,76138.5,63.24,157.211
91592.8,92584.6,91.76,157.212
79968,107070,228.16,157.213
83033.6,88878.2,-19.84,157.215
95825.6,91240.4,53.32,157.215
98882.4,119489,345.96,157.216
72863.2,78659.4,83.08,157.218
110959,99728.2,5873.88,157.225
85720,90458,218.24,157.227
93160.8,82546.8,155,157.25
64753.6,41350.3,435.24,157.27
82213.6,59078.6,-6.2,157.281
74485.6,82224.4,81.84,157.305
68040.8,58087.8,86.8,157.33
92527.2,103874,73.16,157.334
67478.4,43530.2,28.52,157.337
72780.8,48771.7,38.44,157.339
90131.2,86650,152.52,157.341
76703.2,82014.8,251.72,157.343
67640,67911.1,38.44,157.345
74538.4,52762,117.8,157.346
94782.4,89679.3,117.8,157.349
88695.2,74310.7,95.48,157.351
82092.8,74490.5,79.36,157.353
103811,82665.8,127.72,157.354
78736.8,82632.4,142.6,157.355
80812.8,64457.7,37.2,157.356
77588,67902.4,52.08,157.357
103267,114494,93,157.36
94691.2,99624.1,88.04,157.362
92637.6,64972.3,38.44,157.364
78335.2,73026.1,76.88,157.366
79188.8,68604.2,27.28,157.366
91284.8,91314.8,49.6,157.368
76458.4,52302,47.12,157.369
88408,88273.1,128.96,157.372
64031.2,84255.5,137.64,157.373
80409.6,49071.8,37.2,157.374
95345.6,109817,152.52,157.375
111278,92139.4,88.04,157.376
89203.2,125013,115.32,157.378
78872,52841.4,120.28,157.378
114923,100532,71.92,157.38
88041.6,100837,3.72,157.38
80032,91322.3,97.96,157.384
88439.2,108643,94.24,157.388
84612.8,74951.8,76.88,157.417
62610.4,59353.8,58.28,157.421
72280.8,56675.4,45.88,157.421
72028.8,82598.9,126.48,157.423
107116,84241.9,89.28,157.424
85612,101684,96.72,157.426
84640.8,149808,161.2,157.435
71575.2,60959.6,11.16,157.44
107155,90475.4,46869.5,157.441
72820.8,48759.3,39.68,157.442
105930,73539.4,-8.68,157.443
87250.4,95237,3.72,157.444
87535.2,112861,140.12,157.466
76691.2,66088.3,128.96,157.467
82195.2,64197.3,120.28,157.469
106492,118078,155,157.471
75572.8,91476,137.64,157.472
95364.8,109344,151.28,157.475
61364.8,70905.7,214.52,157.477
75274.4,70014.1,-47.12,157.479
86536.8,74556.2,40.92,157.483
81866.4,91818.3,73.16,157.486
61711.2,60645.9,114.08,157.491
72452.8,80777.3,4135.4,157.492
76453.6,83237.5,125.24,157.496
102117,121113,101.68,157.499
64384,68381,70.68,157.503
90450.4,83211.4,63.24,157.504
90775.2,116724,186,157.508
108189,105223,156.24,157.51
89289.6,68816.3,130.2,157.511
90079.2,131063,171.12,157.514
75453.6,51233.1,24.8,157.571
78867.2,99430.6,152.52,157.576
66592.8,41952.9,62,157.577
101323,82383.1,68.2,157.577
80515.2,93870.5,21.08,157.584
93429.6,86850.8,128.96,157.586
75601.6,93634.9,1263.56,157.588
94844,102053,146.32,157.591
80939.2,74355.4,114.08,157.592
104598,110358,116.56,157.593
87483.2,68550.9,44.64,157.598
85284,77233.4,59.52,157.603
62916,37102,35.96,157.604
75602.4,65426.1,-37.2,157.612
98372,104557,43.4,157.616
73685.6,48937.8,133.92,157.631
72880.8,54065.2,34.72,157.636
61352.8,53059.6,198.4,157.637
56352,54789.4,33.48,157.64
69665.6,47515.6,54.56,157.641
80676,61032.8,18.6,157.648
73447.2,62116.6,53.32,157.652
100917,103009,166.16,157.656
83773.6,88144.2,140.12,157.662
68280,56832.9,57.04,157.665
89537.6,116186,194.68,157.669
77684,57673.6,84.32,157.67
72448.8,64026.2,110.36,157.671
74531.2,49933.6,81.84,157.673
86348.8,108680,131.44,157.674
78116,99441.8,167.4,157.675
104034,105030,14.88,157.677
77712.8,60680.6,153.76,157.68
79365.6,62260.4,42.16,157.705
73153.6,109301,205.84,157.728
114158,111002,193.44,157.731
96628,109042,135.16,157.734
65901.6,61621.8,79.36,157.737
67200,45204.2,53.32,157.738
83061.6,123178,101.68,157.741
73579.2,105699,42698.2,157.742
74242.4,81456.8,-13.64,157.743
80807.2,79438.1,130.2,157.744
65552.8,64063.4,111.6,157.746
92731.2,114375,80.6,157.758
66485.6,49020.9,14.88,157.816
88740.8,85783.2,37.2,157.821
77109.6,58442.4,42.16,157.826
71987.2,86199.8,112.84,157.827
78763.2,90229.8,53.32,157.83
93894.4,95043.5,114.08,157.832
99412.8,99329,173.6,157.833
67008,56614.7,97.96,157.836
89976.8,84375.8,97.96,157.838
68852,43741,43.4,157.84
93508.8,82217,122.76,157.841
94130.4,111589,136.4,157.843
77872,60778.6,65.72,157.844
95156.8,91789.8,57356.2,157.845
96296.8,123203,6.2,157.847
82029.6,67152.2,21.08,157.847
97292,102444,121.52,157.85
91444.8,79185.2,105.4,157.851
69677.6,43702.6,-48.36,157.855
76729.6,83984,106.64,157.856
78691.2,58084.1,101.68,157.866
78143.2,57061.1,24.8,157.892
82186.4,83058.9,21.08,157.896
91105.6,69234.2,54.56,157.902
67496.8,63507.8,-16.12,157.906
76018.4,77185,63.24,157.907
80152,90006.6,114.08,157.91
73850.4,81818.9,97.96,157.913
62764,66745.5,93,157.914
69220.8,68316.6,128.96,157.922
67697.6,45237.7,50.84,157.924
65605.6,50769.3,79.36,157.925
101563,107493,91.76,157.926
84153.6,92792.9,54.56,157.928
92227.2,125524,122.76,157.93
80244.8,85401.3,110.36,157.932
75584,47023.3,39.68,157.934
74298.4,85104.9,59.52,157.95
95114.4,83288.3,55488.8,157.952
72064.8,88372.3,107.88,157.956
85072,80019.7,88.04,157.958
81576,88878.2,381.92,157.959
90852,87452.2,102.92,157.961
78651.2,52686.4,68.2,157.963
77548.8,45633.2,38.44,157.965
72742.4,107227,130.2,157.967
91993.6,78808.2,100.44,157.968
90584,64587.9,23.56,157.971
74555.2,116520,99.2,157.972
96495.2,104533,114.08,157.973
84669.6,66584.3,50.84,157.976
79987.2,107470,101.68,157.981
96016.8,66418.1,44.64,157.985
60440,61620.6,120.28,157.994
79457.6,75223.4,42.16,157.998
97041.6,85427.3,159.96,158
82131.2,75905.4,100.44,158.002
84652,100648,176.08,158.004
84567.2,70112.1,80.6,158.006
87417.6,79118.2,44.64,158.008
82877.6,118708,199.64,158.01
79032.8,57517.4,65.72,158.013
63236,41915.7,138.88,158.015
72377.6,63614.5,39.68,158.019
83684.8,58482.1,48.36,158.021
88120,76381.5,34.72,158.022
75343.2,87546.5,130.2,158.026
91852,85705.1,115.32,158.027
74125.6,62187.2,86.8,158.029
83566.4,70026.5,74.4,158.03
115619,130278,198.4,158.032
101253,82693.1,281.48,158.033
81964,75428,28.52,158.038
64376,47710.2,-31,158.039
77252.8,77120.6,43.4,158.041
81011.2,65019.4,101.68,158.042
64357.6,63933.2,42.16,158.044
85263.2,112736,158.72,158.049
79863.2,56118.7,145.08,158.077
80418.4,130961,246.76,158.086
79182.4,46945.2,45.88,158.088
92741.6,93631.2,109.12,158.089
60324,46409.5,18.6,158.096
99320,94290.8,176.08,158.097
94111.2,108719,157.48,158.098
72310.4,66177.6,151.28,158.137
63954.4,53003.8,0,158.14
91093.6,70097.2,106.64,158.143
60335.2,58338.3,69.44,158.146
73787.2,99936.6,110.36,158.148
68883.2,55797.5,34.72,158.151
68600.8,66224.7,24.8,158.157
65650.4,66352.4,74.4,158.161
84979.2,85775.8,93,158.164
82190.4,96819.2,69.44,158.165
92551.2,124219,74.4,158.169
68547.2,68464.1,37.2,158.171
63456,52361.5,9.92,158.171
87228,84416.7,28.52,158.172
66901.6,62079.4,26.04,158.174
115775,123828,100.44,158.174
92472.8,60965.8,47.12,158.175
78749.6,77606.6,53.32,158.176
86244.8,77497.5,69.44,158.179
92464,117738,112.84,158.185
67945.6,67341.9,95.48,158.188
78892.8,57474,-2.48,158.189
92675.2,76262.5,115.32,158.19
89119.2,71917.5,52.08,158.192
82736,85918.4,21.08,158.194
87528.8,120733,109.12,158.194
83700.8,101557,33.48,158.197
78583.2,95584.2,156.24,158.2
70884.8,51756.4,27.28,158.204
86298.4,82632.4,84.32,158.204
89312,76951.9,89.28,158.205
93537.6,88373.6,78.12,158.21
62585.6,68971.3,40.92,158.213
76340.8,82434,147.56,158.217
83429.6,116983,137.64,158.22
65500.8,53641.2,121.52,158.221
108153,107927,162.44,158.224
60668,60061.9,38.44,158.226
78303.2,94739.7,94.24,158.226
78733.6,64881.8,42.16,158.23
79210.4,73879.2,280.24,158.233
84176.8,77578.1,130.2,158.235
69948,76885,89.28,158.244
89606.4,110489,90.52,158.247
64489.6,70165.4,187.24,158.251
70778.4,57879.5,111.6,158.294
86022.4,93059.5,124,158.312
67716,99456.7,75.64,158.315
71753.6,55008.9,45.88,158.327
78951.2,67430,314.96,158.334
85348,95022.4,75.64,158.341
73966.4,72057.6,94.24,158.345
87549.6,65313.3,86.8,158.346
81052.8,57603,26.04,158.349
74081.6,36958.2,-2.48,158.35
73128.8,80454.9,-60.76,158.352
81685.6,59755.6,75.64,158.353
66725.6,65415,85878.7,158.356
87052.8,134433,164.92,158.358
96804,146623,101.68,158.359
80663.2,139302,174.84,158.36
71228.8,52552.4,124,158.362
110545,115360,145.08,158.365
74242.4,75719.4,44.64,158.366
62092.8,51983.3,114.08,158.367
101932,90858.5,150.04,158.368
68401.6,82660.9,35.96,158.372
92688.8,93550.6,133.92,158.373
97285.6,99909.3,64.48,158.376
70750.4,69864.1,9.92,158.381
82448.8,74366.5,88.04,158.384
84513.6,65483.2,64.48,158.387
80147.2,49209.4,38.44,158.389
99537.6,69503.2,125.24,158.39
72492,60703,33.48,158.392
88754.4,81481.6,96.72,158.397
84520,93307.5,42.16,158.4
82897.6,79906.8,66.96,158.401
78614.4,82766.3,71.92,158.404
104794,116245,233.12,158.404
63652,49840.6,58.28,158.407
75886.4,75372.2,186,158.408
75384,58617.3,11.16,158.408
91150.4,101649,238.08,158.409
85268.8,77979.9,54.56,158.412
82737.6,73926.3,60.76,158.412
68102.4,52985.2,28.52,158.419
90903.2,76635.7,21.08,158.426
99715.2,74935.7,29.76,158.433
94695.2,80504.5,37.2,158.435
111354,112524,152.52,158.436
84756,57235.9,65.72,158.439
94989.6,76924.6,499.72,158.44
71948.8,63123.4,35.96,158.442
76142.4,64878,90.52,158.443
94152,122017,140.12,158.445
62656,64368.4,6.2,158.447
68977.6,57834.8,68.2,158.447
82228.8,59745.7,81.84,158.448
98700,94155.7,190.96,158.448
77327.2,71121.4,54.56,158.448
82491.2,56720.1,57.04,158.451
71758.4,71305,161.2,158.452
106102,102816,214.52,158.453
102039,106939,124,158.454
77904,61420.9,48.36,158.454
78582.4,68714.6,66.96,158.455
72716.8,62318.7,71.92,158.456
97361.6,111056,181.04,158.456
94062.4,99361.2,59.52,158.457
98693.6,137032,96.72,158.458
82946.4,99014,85.56,158.477
76381.6,52355.3,94.24,158.481
68288.8,43829,74.4,158.527
83796.8,65012,29.76,158.545
61905.6,75027.4,59.52,158.563
93584,86340,120.28,158.565
83909.6,54045.4,53.32,158.569
105712,120459,131.44,158.571
80055.2,118873,125.24,158.574
81872,82509.6,487.32,158.579
74723.2,61750.8,35826.1,158.581
81191.2,70315.4,135.16,158.584
62951.2,53524.6,27.28,158.585
86880,114002,1176.76,158.587
78577.6,56565.1,62,158.587
74944.8,53212.1,73.16,158.588
81355.2,76203,137.64,158.592
95087.2,92196.5,130.2,158.596
86697.6,70737,293.88,158.599
87277.6,70415.9,231.88,158.599
79322.4,109523,35.96,158.602
71392,80311.1,93,158.603
89694.4,69330.9,136.4,158.604
105154,105551,155,158.606
95541.6,124020,186,158.607
94933.6,91698,328.6,158.61
96666.4,92633,131.44,158.61
62962.4,62145.1,111.6,158.62
100138,101880,131.44,158.625
65664.8,74568.6,99.2,158.627
85005.6,58003.5,40.92,158.627
77679.2,61461.8,111.6,158.63
90762.4,95912.8,173.6,158.634
112711,131568,125.24,158.637
80528.8,87753.6,53.32,158.642
82008,77000.3,66.96,158.645
86242.4,65142.2,110.36,158.647
87236.8,98230.3,47.12,158.65
75719.2,45473.3,37.2,158.653
61413.6,62763.8,651,158.655
57215.2,51158.7,2.48,158.657
87544.8,68816.3,117.8,158.66
68469.6,43874.9,148.8,158.665
100195,89833,181.04,158.665
94556,76924.6,62,158.666
85116.8,81464.3,64.48,158.667
86971.2,113072,80.6,158.672
76910.4,89095.2,55.8,158.672
92734.4,123971,146.32,158.675
86331.2,73317.5,38.44,158.675
95320.8,116260,122.76,158.677
74347.2,54000.8,74.4,158.68
75259.2,91995.6,12.4,158.68
83024.8,52847.6,39.68,158.683
103728,109891,269.08,158.687
88445.6,81805.3,47.12,158.689
89930.4,85165.7,99.2,158.692
76284.8,99378.6,130.2,158.699
85605.6,61606.9,94.24,158.714
90943.2,83269.7,119.04,158.716
107642,109925,136.4,158.718
65684,57490.1,38.44,158.724
72361.6,53435.3,111.6,158.727
83876,75808.6,64.48,158.729
109696,82246.7,95.48,158.732
67269.6,44957.4,8.68,158.734
83055.2,58882.6,47.12,158.736
96428.8,84968.5,112.84,158.738
77754.4,74929.5,74.4,158.74
98194.4,134270,153.76,158.741
64179.2,34123.6,33.48,158.746
76827.2,102255,28.52,158.749
64612,54174.4,11.16,158.767
81524.8,77232.2,53964.8,158.782
76352.8,58530.5,83.08,158.784
72261.6,55268,8.68,158.809
73864.8,60317.3,18.6,158.818
73386.4,66259.4,66.96,158.846
81937.6,58778.5,100.44,158.85
96396.8,92406,257.92,158.857
84466.4,72387.5,58.28,158.859
96128.8,85762.1,78.12,158.86
