"FSC-A","SSC-A","PerCP-Cy5-5-A","Time"
67565.6,60094.1,33029.9,74.968
62867.2,45625.8,12651.7,74.97
59968.8,44087,596.44,74.9882
80140.8,96413.7,252.96,74.9902
70415.2,78606.1,16252.7,74.9932
78760,104205,1997.64,74.9942
91783.2,103452,349.68,74.9963
88982.4,127522,12984,74.9983
82532,118899,26068.5,74.9983
68356.8,57678.6,2899.12,75.0023
84211.2,107554,36043.1,75.0023
67094.4,73949.9,534.44,75.0033
68447.2,77181.3,50486.6,75.0043
87447.2,80571.5,43939.4,75.077
68408.8,85010.7,3655.52,75.1113
65056,67427.5,17363.7,75.1143
83441.6,84214.6,44822.3,75.1244
64852,73306.3,489.8,75.1426
64341.6,50242.3,2348.56,75.1456
83888.8,115858,254.2,75.2072
65898.4,56592.4,24118,75.2092
77406.4,82615,75511,75.2142
73540.8,71550.5,10786.8,75.2506
62828,63359,633.64,75.2546
95572.8,115128,57988.6,75.2546
77563.2,120351,45299.7,75.2576
72220,79538.6,782.44,75.2597
86268,104559,2657.32,75.2617
76027.2,107043,3729.92,75.2637
82866.4,100956,1754.6,75.2637
89945.6,137354,549.32,75.2667
67052.8,49214.4,1696.32,75.2677
77246.4,105709,13235.8,75.2708
77464,100229,813.44,75.2708
80356.8,74511.6,3193,75.2718
71334.4,57496.3,110.36,75.2718
68104,69152.3,51758.8,75.2738
77865.6,84895.4,37570.8,75.2748
71748,59761.8,33964.8,75.2768
58777.6,37048.7,1855.04,75.3091
70324,61817.7,570.4,75.3555
70685.6,77382.2,560.48,75.3646
84157.6,101675,5018.28,75.3666
65284,68104.5,584.04,75.3687
76238.4,91169.8,922.56,75.3717
95190.4,107471,39024,75.3787
97186.4,141484,7343.28,75.3808
81116.8,71732.8,48761.8,75.3838
81413.6,95016.2,12713.7,75.3848
93694.4,102036,39945.4,75.3868
74715.2,71832,5111.28,75.4615
58064,54164.4,204.6,75.4716
77769.6,111465,25599.8,75.4877
74072.8,77311.5,10530.1,75.4898
77220.8,90356.3,2254.32,75.5059
82493.6,119088,14087.6,75.5271
80744.8,98632.1,194.68,75.5291
75869.6,87733.7,27902.5,75.5301
66445.6,84905.3,694.4,75.5331
87628,110531,1382.6,75.5402
64148,37501.3,13731.8,75.6734
75081.6,77524.8,15084.6,75.6755
66373.6,59233.6,411.68,75.6785
88077.6,90594.4,690.68,75.6835
86292,85045.4,44249.4,75.6926
85164,91461.2,519.56,75.7007
97916.8,140224,446.4,75.7037
59977.6,51182.2,2295.24,75.7047
70129.6,84744.1,1370.2,75.7067
68476,69065.5,22887.9,75.7572
85293.6,80254,2410.56,75.8278
74844,68387.2,456.32,75.8702
72844,82654.7,67198.1,75.8702
86060.8,93323.6,45690.3,75.8743
76350.4,86114.3,1902.16,75.8884
71285.6,69681.8,1454.52,75.8934
69402.4,55315.2,13521,75.8975
66276.8,56454.7,915.12,75.8985
88624,111585,15095.8,75.8985
96502.4,104496,1495.44,75.9005
71511.2,86132.9,378.2,75.9156
78455.2,104298,2507.28,75.9298
73957.6,72718.6,21876.1,75.9489
70078.4,71386.8,209.56,75.956
64176.8,76091.4,226.92,76.0085
79020,93595.2,18674.4,76.0347
67951.2,58163.4,214.52,76.0387
71736.8,65728.7,5004.64,76.0418
77764.8,84544.4,27162.2,76.0499
77225.6,88227.2,199.64,76.0519
63637.6,51270.3,679.52,76.0519
61567.2,67835.4,5113.76,76.0549
71732,68524.9,275.28,76.0559
76844.8,85861.3,140.12,76.064
72491.2,71016,830.8,76.067
71932.8,64166.3,9180.96,76.067
77789.6,88146.6,236.84,76.069
78384.8,62817.2,50585.8,76.0741
65480,59728.3,26894.4,76.0751
72578.4,68913,8644.04,76.0801
80917.6,132142,5800.72,76.0811
76717.6,61714.8,42003.8,76.0821
89367.2,132307,2294,76.1578
77194.4,83190.4,213.28,76.1901
88062.4,109493,465,76.1972
72152,79496.4,550.56,76.2022
88620,87885,500.96,76.2164
69683.2,48528.6,10983.9,76.2234
79688.8,97615.3,5180.72,76.2527
78599.2,89818.2,1872.4,76.2547
71370.4,66208.6,1091.2,76.2557
78373.6,86731.8,30097.3,76.2769
85738.4,106962,130.2,76.281
66478.4,72766.9,53794.9,76.4101
76352.8,94918.3,12114.8,76.4222
83404,98219.2,249.24,76.4465
67745.6,50342.8,959.76,76.4495
77624.8,71199.6,1058.96,76.4596
77452,80035.8,1355.32,76.4677
59560,49066.8,14157.1,76.4707
73452.8,73664.7,647.28,76.4717
104707,140403,19635.4,76.4737
74309.6,96085.1,6145.44,76.4757
66057.6,53886.7,8595.68,76.4838
68464,79238.5,339.76,76.4838
67164,84995.8,261.64,76.4848
67605.6,72081.2,7664.44,76.4858
93272,129859,1285.88,76.4858
95337.6,100291,337.28,76.5343
71514.4,71592.6,210.8,76.5353
99619.2,133595,25992.9,76.5363
70616,69984.4,833.28,76.5373
65523.2,71300,34991.6,76.5484
68732,50561,229.4,76.5978
77021.6,98108.8,4924.04,76.6301
72547.2,96966.8,303.8,76.6443
62021.6,53132.8,35807.5,76.6655
60857.6,46917.9,53716.8,76.6856
66563.2,69676.8,17766.7,76.6877
73464.8,65685.3,269.08,76.6887
70623.2,78539.1,47842.9,76.6937
99182.4,114148,260.4,76.6967
80795.2,93353.4,21153.2,76.6988
81132,66013.9,10452,76.7018
92814.4,128331,892.8,76.7593
87624,85636.9,16170.8,76.7613
70864.8,78550.3,82745.2,76.7623
87567.2,114146,796.08,76.8168
77972,59864.7,67830.5,76.8178
57066.4,44301.5,17454.2,76.8259
69229.6,87270,5148.48,76.8269
97825.6,109600,471.2,76.831
74146.4,57145.4,62954.8,76.832
82929.6,94531.4,32102.4,76.834
89502.4,76821.7,6704.68,76.836
85463.2,92732.2,70546.1,76.837
67271.2,69917.4,19256,76.839
72381.6,91022.2,24659.9,76.8441
81154.4,89715.2,38955.8,76.8562
87323.2,107658,10179.2,76.8693
75172.8,82877.9,1179.24,76.8764
75013.6,61943,1103.6,76.8905
72431.2,87753.6,352.16,76.8945
77852.8,66447.9,318.68,76.9147
87392.8,90749.4,33301.4,76.9309
76981.6,76043,5220.4,76.9379
75443.2,83046.5,11173.6,76.942
81635.2,116240,947.36,76.946
73419.2,68041.3,47505.6,76.948
65290.4,57741.8,343.48,76.949
88016.8,106349,39718.4,76.951
78464.8,89320.9,33373.4,76.9531
79764,68565.8,3778.28,76.9541
80811.2,79851,9843.12,76.9551
83896.8,90160.4,81531.2,76.9571
87025.6,102709,628.68,76.9944
60759.2,68289.3,84.32,77.0005
64588.8,88975,380.68,77.0368
69420.8,75919,64059.6,77.0378
73697.6,102600,3295.92,77.1216
69812.8,65371.6,271.56,77.1246
91676.8,127753,20582.8,77.1266
83595.2,76597.3,1233.8,77.1297
84108.8,135215,93994.5,77.1317
91660.8,124497,21789.3,77.1337
96120,124807,3009.48,77.1347
92132.8,94822.8,33669.7,77.1357
82924,96509.2,7750,77.2195
77874.4,83335.4,1070.12,77.2255
78820.8,118695,558,77.2447
70735.2,54777,48032.6,77.2689
68288,56229,417.88,77.279
77702.4,77903,106.64,77.2881
83539.2,81389.9,50893.3,77.2911
65278.4,63280.9,370.76,77.2942
90207.2,98384.1,11576.6,77.2962
89160.8,142218,121541,77.2972
59339.2,49962.1,194.68,77.2992
64941.6,59640.3,32722.4,77.3012
86178.4,102901,980.84,77.3033
75168.8,74851.4,142321,77.3043
91423.2,104632,491.04,77.3083
69179.2,51520.8,26064.8,77.3184
94642.4,129703,1097.4,77.3416
74825.6,66579.3,3226.48,77.3456
73411.2,64080.7,551.8,77.3477
79935.2,103666,183.52,77.3487
106862,110550,32092.4,77.3517
71279.2,71567.8,54199.2,77.4395
75764,67678,61685,77.4496
71875.2,64389.5,18993.1,77.4516
74915.2,62767.6,11772.6,77.4566
71892.8,95197.3,14.88,77.4607
92334.4,104327,58991.8,77.4607
70692,54181.8,10308.1,77.4627
74692,93431.5,74919.6,77.4657
86715.2,90508.8,6939.04,77.4667
74265.6,70286.9,50239.8,77.4688
73786.4,106851,200.88,77.4698
70060.8,65078.9,450.12,77.4698
63835.2,65385.2,130.2,77.494
63684,52794.2,53930.1,77.5465
65552.8,70489,1522.72,77.5475
72618.4,91187.1,47676.8,77.5596
64767.2,57547.2,19269.6,77.5616
65028.8,71848.1,1646.72,77.5616
78696,65863.8,49167.2,77.5656
82872,84044.7,1893.48,77.5899
93227.2,100056,3536.48,77.6777
63788,51634.8,30277.1,77.6878
81380.8,119303,331.08,77.6948
72914.4,74381.4,11889.1,77.6978
78648.8,92776.8,1708.72,77.6989
85096.8,90056.2,110428,77.7231
62882.4,58819.4,127265,77.7402
68799.2,51776.2,8002.96,77.7433
62589.6,49481,4038.68,77.7534
72413.6,55017.6,3791.92,77.7624
62664,52863.7,34314.5,77.7624
88881.6,139276,1334.24,77.7836
80239.2,81931.8,48918,77.7846
70128,84446.5,652.24,77.7856
71668.8,69275.1,772.52,77.7897
100441,122149,16746.2,77.7927
80807.2,80450,600.16,77.7947
77618.4,68619.1,38602.4,77.7957
83760,88253.3,670.84,77.7957
66331.2,73289,112.84,77.8109
77229.6,70494,990.76,77.8704
79360,76588.6,2600.28,77.9118
63234.4,47997.9,69.44,77.9703
85800,119503,204.6,77.9824
72738.4,66352.4,6222.32,77.9935
72127.2,58599.9,9481.04,77.9986
80312,105453,45457.2,78.0077
82408,137180,12413.6,78.0097
68105.6,47988,781.2,78.0137
70124.8,55709.5,42203.4,78.0137
69540,61745.8,33284.1,78.0147
99121.6,114596,39051.3,78.0178
87686.4,74214,64542,78.0208
71955.2,73446.4,14581.2,78.0218
91468,111028,19604.4,78.0218
79905.6,76179.4,213.28,78.0228
68241.6,62127.7,4728.12,78.0278
68600,47944.6,17414.6,78.0551
67471.2,92902,2456.44,78.1651
80043.2,107632,622.48,78.1701
86264,81076.2,1572.32,78.2065
97716.8,125768,643.56,78.2327
80998.4,92848.7,291.4,78.2499
65622.4,45768.4,17796.5,78.268
72344,68319,14796.9,78.2741
72954.4,61138.2,760.12,78.2791
77548,90853.6,37298,78.3387
77571.2,85493,11636.2,78.3427
89548.8,105336,24842.2,78.374
67684,66659.9,364.56,78.377
87773.6,105383,300.08,78.4083
64761.6,85622,1232.56,78.4164
82381.6,92709.8,80164.8,78.4941
65096.8,65713.8,6693.52,78.4991
79308.8,108690,912.64,78.5001
74909.6,77648.8,1259.84,78.5385
88549.6,126797,372,78.5425
80771.2,65209.1,269.08,78.5516
62362.4,51791.1,21656.6,78.5617
73634.4,51135.1,29659.6,78.5627
70563.2,64669.7,32490.5,78.5849
73046.4,81549.8,3010.72,78.591
73116.8,59990,25618.4,78.6031
70124,105566,24389.6,78.6404
70439.2,47675.5,47540.4,78.6404
58752.8,47390.3,598.92,78.6667
79929.6,104115,901.48,78.6747
92097.6,100462,2932.6,78.6768
76904,86420.6,1173.04,78.6808
83806.4,138043,12656.7,78.6848
77928,78439.9,3082.64,78.705
82753.6,97300.3,32838.9,78.7171
68622.4,67709,8598.16,78.7191
76488,97228.4,3258.72,78.7222
73505.6,76506.8,4543.36,78.7242
80201.6,85016.9,415.4,78.7252
85756,118116,1460.72,78.7514
60404,61516.4,514.6,78.7666
67777.6,52051.5,3195.48,78.7797
75028,96044.2,937.44,78.8069
79103.2,96140.9,48523.7,78.81
66259.2,43827.8,1672.76,78.811
63910.4,84703.2,379.44,78.813
68122.4,79508.8,155,78.8221
76186.4,82848.1,345.96,78.8231
68532,84786.2,812.2,78.8301
80538.4,92687.5,73275.3,78.8443
73473.6,79971.3,7156.04,78.8473
96642.4,141036,9670.76,78.8473
77168.8,63411.1,2554.4,78.8503
68912,84470,31682,78.8574
79547.2,83951.7,31662.2,78.8887
62643.2,46464,106.64,78.9331
69967.2,70069.9,7050.64,78.9381
82408,98343.2,715.48,78.9422
90904.8,114006,829.56,78.9442
87533.6,112580,610.08,78.9462
78104.8,73447.7,15140.4,78.9472
86548,78621,2751.56,78.9472
57170.4,57643.9,721.68,78.9492
65129.6,57409.5,819.64,78.9926
74524.8,86338.7,360.84,79.0088
65644,63851.3,106711,79.0259
85004.8,130633,1000.68,79.029
101668,144641,16955.8,79.031
71340,77841,162.44,79.035
68033.6,70636.6,1733.52,79.037
79339.2,116348,582.8,79.1026
98920.8,109152,8520.04,79.1046
95761.6,100998,1285.88,79.1097
92655.2,94164.4,118483,79.1127
77674.4,102763,2027.4,79.1137
103450,109113,91891.4,79.1198
89630.4,110708,93275.3,79.1773
73789.6,62751.4,1371.44,79.1854
94880.8,91025.9,39012.9,79.2409
71548.8,53317.5,2584.16,79.2469
61608.8,71988.2,11560.5,79.2712
73649.6,76211.6,1189.16,79.2742
90460.8,124784,92590.8,79.2752
83979.2,88972.5,1856.28,79.2833
94354.4,123633,19911.9,79.2873
69229.6,60223.1,42199.7,79.3024
61776,71513.3,183.52,79.3035
68672.8,65506.7,220.72,79.3045
77484,78790.8,66118,79.3065
66787.2,48834.9,153.76,79.3156
75204.8,117133,66483.8,79.3206
74452.8,94490.5,37285.6,79.3226
84046.4,81930.5,23059,79.3236
67828.8,90234.8,7050.64,79.3297
82565.6,99786.5,2184.88,79.3327
88364.8,105473,136.4,79.3337
79916,77743,4744.24,79.3347
68405.6,72122.1,1354.08,79.3448
80539.2,79407.1,1843.88,79.3761
68598.4,94458.2,166.16,79.3812
72857.6,108484,3330.64,79.4124
75200,85191.7,1388.8,79.4155
70880.8,72559.8,419.12,79.4185
89946.4,81412.2,5642,79.4215
90468,94593.4,576.6,79.4336
59988.8,51505.9,27273.8,79.4346
77880,99728.2,8892.04,79.4357
68131.2,64544.5,6431.88,79.4387
63223.2,56680.4,166.16,79.4579
65854.4,70592,285.2,79.479
58492.8,39053.8,11127.8,79.5083
83097.6,82757.6,71102.8,79.5093
97294.4,100513,19132,79.5123
87332,75239.5,14397.6,79.5164
92497.6,130128,218.24,79.5204
63453.6,55635.1,23623.2,79.5426
68188.8,63546.3,2798.68,79.5436
82260.8,83562.4,27293.6,79.5457
72372.8,73621.3,290.16,79.5497
83120.8,98885,162.44,79.5901
74426.4,62783.7,1361.52,79.5941
75303.2,88859.6,30427.1,79.5951
79836.8,65599.7,598.92,79.5951
73522.4,91763.7,18671.9,79.5971
77460.8,76858.9,911.4,79.5981
84330.4,87581.2,24433,79.6022
65577.6,59164.1,872.96,79.6102
107233,131746,1027.96,79.6113
96928,106855,1257.36,79.6153
94034.4,75935.1,124430,79.6617
72013.6,84265.4,1135.84,79.6698
63756,51618.7,1925.72,79.7374
71700.8,73152.6,44998.4,79.7404
89824,115549,43205.3,79.7525
80396.8,86385.8,391.84,79.7808
78148,75946.3,44897.9,79.7868
66670.4,47122.5,45.88,79.7919
66471.2,91245.4,884.12,79.7929
74803.2,92213.8,42631.2,79.7929
78326.4,118529,67308.4,79.8222
90942.4,133429,15010.2,79.8242
75368,73400.6,255.44,79.8535
74553.6,99063.6,280.24,79.8585
63623.2,55176.3,1195.36,79.8686
77693.6,68460.4,26242.1,79.8777
85987.2,93074.4,78789.6,79.8837
59167.2,64057.2,689.44,79.8857
65408.8,89297.4,260.4,79.8857
71128.8,69148.6,32370.2,79.8868
66660.8,63874.9,992,79.8878
89661.6,112776,401.76,79.91
75600,84523.4,523.28,79.9695
72448,62498.5,29732.7,79.9725
70237.6,59887,276.52,79.9735
79101.6,76463.4,518.32,79.9735
79757.6,127819,16593.7,79.9766
57697.6,49877.8,1981.52,79.9806
66965.6,74212.8,210.8,79.9816
81996.8,109595,1011.84,79.9816
65249.6,54902.2,2280.36,79.9826
69924.8,56442.3,40650.9,79.9836
72674.4,74240,104.16,79.9836
63521.6,64395.7,267.84,79.9846
87458.4,131408,221.96,80.0613
72249.6,58356.9,43.4,80.0644
69425.6,75374.6,2672.2,80.0684
57016,46477.7,270.32,80.1199
95597.6,95021.2,21465.6,80.1461
85125.6,94526.4,17139.3,80.1481
69334.4,87196.8,474.92,80.1814
93725.6,107431,1140.8,80.1835
76268,88579.4,631.16,80.1895
88796.8,98390.3,6074.76,80.1915
77759.2,103819,2100.56,80.2006
69836.8,76738.6,5217.92,80.2147
77860.8,95291.5,108856,80.2258
87733.6,92567.2,3651.8,80.245
87443.2,104303,24689.6,80.2652
77275.2,78338.2,20476.1,80.2672
67263.2,82482.3,90521.2,80.2712
62004.8,39536.2,4361.08,80.3046
103033,148013,24036.2,80.3177
79084,117675,467.48,80.3227
75876,68853.5,4585.52,80.3237
81395.2,76908.5,156.24,80.3247
80499.2,107172,1288.36,80.3258
71924,59904.4,548.08,80.3278
89680.8,131124,7028.32,80.3288
81072.8,117925,101630,80.3338
82779.2,82527,29595.1,80.3338
71977.6,88612.9,1278.44,80.3348
66777.6,68574.5,20138.8,80.353
73421.6,74509.1,9332.24,80.3853
90771.2,116942,7189.52,80.3863
76334.4,82778.7,14814.3,80.3913
82145.6,86335,1496.68,80.3934
73768,65873.8,11363.4,80.4469
80251.2,79325.3,23985.3,80.5003
62694.4,51682,1934.4,80.5084
67313.6,71531.9,419.12,80.5084
79848.8,113149,646.04,80.5094
63012.8,75388.3,287.68,80.5831
70412.8,78849.1,1135.84,80.5841
72679.2,51044.6,31532,80.5952
84944,111443,510.88,80.6124
75736.8,88384.7,56069.1,80.6144
83490.4,103328,376.96,80.6154
67503.2,67045.6,380.68,80.6184
74876.8,68517.4,331.08,80.6214
71931.2,60787.3,14701.4,80.6235
62728.8,47306,36576.3,80.6457
84420.8,86223.4,110061,80.6457
68132.8,66793.8,3650.56,80.6487
91857.6,108222,936.2,80.6507
66635.2,49550.4,181.04,80.6507
60566.4,53642.4,106.64,80.6517
70681.6,76752.3,3330.64,80.6537
84248,132085,1465.68,80.6537
91066.4,100497,37543.5,80.6547
73184,60340.9,44777.6,80.6618
63313.6,57838.6,44058.4,80.6628
82978.4,119013,410.44,80.6669
87537.6,118075,15048.6,80.6689
101163,122934,1944.32,80.6719
93564,103425,54175.6,80.6729
64418.4,60881.5,8373.72,80.797
85744.8,81517.6,195.92,80.8132
89455.2,98234,155997,80.8546
63696,49748.8,17233.5,80.8556
64310.4,64151.4,680.76,80.8636
96713.6,98886.3,65459.6,80.8667
83688.8,81818.9,2052.2,80.8677
80959.2,103881,26879.5,80.9282
83700,116698,1569.84,80.9444
85127.2,87766,103461,80.9464
105166,145503,1129.64,80.9535
83063.2,83871.1,6502.56,80.9757
71279.2,61701.2,24255.6,80.9787
73678.4,68523.6,499.72,80.9827
81118.4,90877.1,174922,80.9868
97231.2,106517,1149.48,80.9868
75687.2,75499.9,47828,80.9928
61272.8,52762,570.4,80.9938
73707.2,87365.4,332.32,80.9948
77565.6,88126.8,23046.6,80.9958
69715.2,49531.8,5735,80.9958
69372,101372,1376.4,80.9989
75409.6,77646.3,601.4,80.9989
114564,131624,16085.3,81.0009
84391.2,133229,291.4,81.0009
71701.6,102926,2679.64,81.0009
100198,86616.5,1215.2,81.0029
86323.2,85535.2,33697,81.0029
65405.6,61726,7830.6,81.0342
87138.4,128758,74.4,81.0483
76332,57388.4,1975.32,81.0584
109419,95264.2,60426.4,81.0594
62984,56581.2,4537.16,81.23
65196.8,69860.4,45663,81.2471
82982.4,72967.8,57460.4,81.2845
65420.8,57528.6,4656.2,81.3107
65561.6,70810.2,28779.2,81.3168
63308.8,60694.3,230.64,81.3208
78331.2,96031.8,39706,81.344
65339.2,57872,17123.2,81.3652
75795.2,96573.7,25648.2,81.3672
91437.6,92773.1,2639.96,81.3814
77792.8,67074.1,58510.6,81.3854
77331.2,105545,30675.1,81.3864
65552,54851.4,1662.84,81.3884
68887.2,90001.7,21954.2,81.4308
77489.6,119224,670.84,81.4833
78148,87343.1,1907.12,81.5156
77865.6,106874,567.92,81.5297
69472.8,60296.2,541.88,81.5529
66174.4,72726,601.4,81.5559
57755.2,63726.1,14451,81.558
64901.6,50423.4,2332.44,81.559
70963.2,73127.8,489.8,81.564
82716.8,70042.6,295.12,81.567
86866.4,115139,4729.36,81.5751
82865.6,121431,8456.8,81.5923
68184.8,64483.7,35208.6,81.6437
71300.8,65935.8,56118.7,81.6569
80097.6,86842.2,66070.9,81.6892
84064.8,79852.3,240.56,81.7003
72424.8,77079.6,155,81.7023
84284.8,79239.7,34860.1,81.7053
73064,75176.2,2452.72,81.7093
60348.8,41824,868,81.7154
72836,60467.4,376.96,81.7164
78429.6,94998.9,5220.4,81.7184
71529.6,62879.2,29967.1,81.7204
72383.2,91230.5,18636,81.7386
73341.6,102377,66952.6,81.7457
68632,57491.4,19831.3,81.7487
79049.6,103748,92387.4,81.7507
61983.2,40796,4495,81.7628
73824,86464,65377.8,81.7628
81509.6,122930,13676,81.7729
84906.4,101829,10475.5,81.7729
84176.8,97628.9,1612,81.7749
78087.2,52669,22566.8,81.7749
72750.4,81197.7,106428,81.777
84950.4,99178.9,362.08,81.778
63466.4,66093.2,353.4,81.7951
73991.2,98740,629.92,81.8506
65371.2,48382.3,461.28,81.8536
84258.4,94223.9,21944.3,81.889
77805.6,70047.6,43031.7,81.9475
72255.2,64037.3,204.6,81.9536
94883.2,117584,1610.76,81.9546
75741.6,79522.4,23030.5,81.9606
65472,63626.9,326.12,81.9616
65706.4,78831.8,2777.6,81.9636
102787,98932.2,3121.08,81.9697
72508,66859.6,3763.4,81.9929
79779.2,90647.7,952.32,82
84588,116664,87793.2,82
82189.6,86674.8,1382.6,82.001
80601.6,85686.5,15036.2,82.002
75179.2,98890,727.88,82.003
89404,107694,1013.08,82.005
93408,141467,602.64,82.006
99795.2,117184,7509.44,82.0091
76035.2,79050,820.88,82.0141
83312,53658.5,715.48,82.0151
78518.4,89245.3,715.48,82.0706
76484,79120.7,40204.5,82.1231
58796.8,45819.2,9712.92,82.2018
61634.4,55523.5,33990.9,82.2149
67879.2,57155.3,1585.96,82.225
70215.2,62342.2,74279.7,82.227
69560,49244.1,735.32,82.2422
70889.6,78404,2988.4,82.2462
70996.8,66812.4,407.96,82.2694
89612.8,91965.8,358.36,82.2997
67216.8,71486,29185.9,82.2997
62736,56661.8,5239,82.3037
80520,131075,194.68,82.3068
111732,141250,7385.44,82.3078
86189.6,90578.3,560.48,82.3148
77792,94051.5,333.56,82.3189
66127.2,42312.5,235.6,82.3502
66636,68014,574.12,82.3734
77824.8,102196,5009.6,82.3754
84066.4,99867.1,18230.5,82.3774
69065.6,77674.8,1502.88,82.3986
70976,73606.4,548.08,82.4632
77090.4,79684.9,3045.44,82.4682
80308.8,97633.9,25630.8,82.4693
79948.8,97829.8,250.48,82.4753
68945.6,56217.9,271.56,82.4945
73578.4,90063.7,1072.6,82.4975
70795.2,74850.1,2421.72,82.5015
61596.8,39272,409.2,82.5026
79250.4,103871,515.84,82.5096
63867.2,52784.3,33274.2,82.5096
83702.4,110687,310,82.5177
88346.4,70208.8,47907.4,82.5248
90350.4,88278.1,133925,82.5268
69964.8,67996.6,57996,82.5298
81776.8,83531.4,93,82.5338
69383.2,97047.4,1940.6,82.5348
73389.6,62891.6,4294.12,82.5359
80104,99490.2,15227.2,82.5369
75878.4,97212.3,51097.9,82.548
73424,57593,10647.9,82.6731
88640,103131,88500,82.6973
88907.2,132266,46627.7,82.7135
63493.6,74298.3,4721.92,82.7478
84316,112036,791.12,82.7811
73321.6,70254.7,32843.9,82.7841
82633.6,122438,18478.5,82.7892
78922.4,83683.9,20794.8,82.7892
80079.2,105536,272.8,82.7912
62910.4,55165.1,233.12,82.7922
67730.4,60592.6,1742.2,82.8245
67410.4,60283.8,11643.6,82.8568
64242.4,73153.8,120.28,82.8739
68623.2,88573.2,524.52,82.9183
78478.4,112267,729.12,82.9294
72189.6,79435.6,869.24,82.9466
98642.4,146656,23522.8,82.9496
79284,71303.7,338.52,82.9506
74166.4,96114.9,8291.88,82.9537
87405.6,113877,37965.1,82.9547
81404,102252,159.96,82.9577
67749.6,75803.7,734.08,82.9587
79588,72546.2,41388.7,82.9597
85992,102754,79397.2,82.9617
89912.8,120309,808.48,82.9627
75104.8,91999.3,10521.4,82.9648
93984,116248,2590.36,82.9658
92070.4,137913,101705,82.9799
62172.8,51520.8,2768.92,82.9839
101980,107820,7833.08,82.993
70398.4,71259.1,36268.8,82.994
81804,83290.8,98798.2,83.0788
83832,108949,241.8,83.0808
71848.8,69138.7,59077.3,83.0949
70781.6,58973.2,5885.04,83.1293
82692,121418,1945.56,83.1393
75003.2,56789.5,297.6,83.1676
69590.4,67909.8,34702.6,83.1696
75478.4,106009,62385.6,83.1777
67076.8,88180.1,51525.7,83.1817
72844.8,72918.2,24619,83.1817
78487.2,84642.4,105524,83.1827
62488,55313.9,2999.56,83.1989
77107.2,105379,56185.6,83.2181
77313.6,67461,124,83.2221
70752,86836,3295.92,83.2271
96032.8,131713,88758,83.2271
75905.6,105306,481.12,83.2604
74396.8,64664.8,84.32,83.2917
78014.4,61433.3,61846.2,83.2978
73360.8,65183.1,1006.88,83.3109
72102.4,56028.2,871.72,83.3432
61591.2,49330.9,182.28,83.3543
64972,53582.9,31065.7,83.3634
77261.6,76730,69133.7,83.3866
75540,68042.5,115787,83.3896
87056.8,86346.2,25487,83.3916
77018.4,108454,436.48,83.3927
87160.8,92641.6,2788.76,83.3947
76920,71193.4,657.2,83.3947
69945.6,63798,47061.7,83.4996
81928.8,74816.6,44673.5,83.5269
71274.4,63566.1,14889.9,83.5299
95604.8,110644,10717.3,83.5329
69219.2,76886.2,65480.7,83.537
70949.6,66761.6,7504.48,83.537
65198.4,88405.8,101413,83.541
99679.2,131373,90399.7,83.545
64612.8,67044.3,2152.64,83.5471
73556,89883.9,18822,83.5511
69692.8,57798.9,410.44,83.5531
66964.8,62910.2,8091,83.5541
80532,67451,9007.36,83.5572
69225.6,96082.6,12633.1,83.5683
75310.4,76933.3,22348.5,83.5763
60743.2,46367.3,17625.4,83.5814
64874.4,66193.7,93,83.5864
73916,89564,16069.2,83.5925
89720.8,79981.2,1031.68,83.6036
77017.6,89581.3,2777.6,83.6046
73935.2,83521.4,606.36,83.6046
75355.2,77687.2,21156.9,83.6046
71342.4,68455.4,8410.92,83.6076
74011.2,72160.6,373.24,83.762
74664,66061,60203.2,83.762
78943.2,107649,67428.7,83.7893
75798.4,108685,29996.8,83.8104
74157.6,71593.9,14505.5,83.8115
75090.4,111407,605.12,83.8165
83849.6,105344,106.64,83.8216
95580.8,147522,3140.92,83.8226
63027.2,49748.8,8074.88,83.8316
100393,104244,394.32,83.872
77184,62023.6,10449.5,83.8781
77788.8,80946,22700.7,83.8811
65100,57617.8,35111.8,83.8811
84426.4,93647.3,575.36,83.8841
72035.2,88410.8,1945.56,83.8872
82496.8,86120.5,10584.6,83.8892
92217.6,98359.3,2053.44,83.8892
66474.4,67380.4,30554.8,83.8902
85241.6,92547.4,156.24,83.8912
66929.6,58991.8,32785.6,83.8922
85191.2,105998,814.68,83.8942
82999.2,103617,1310.68,83.8952
88265.6,102735,62143.8,83.8952
69996,66824.8,779.96,83.9285
75879.2,68043.8,600.16,84.0022
101526,143732,639.84,84.0466
62430.4,62127.7,859.32,84.0547
72030.4,61499,4038.68,84.088
72433.6,96341.8,10615.6,84.0971
70301.6,85318.2,559.24,84.0991
103480,118605,551.8,84.1051
69020.8,78039.4,891.56,84.1445
77148.8,74824.1,32652.9,84.1596
80724.8,117065,12083.8,84.1627
75698.4,52847.6,14252.6,84.1657
73032.8,62571.6,35984.8,84.1707
73497.6,99801.4,24936.4,84.1768
71473.6,59249.7,504.68,84.1808
82619.2,91267.7,2989.64,84.1849
68673.6,60373.1,26247.1,84.2323
63662.4,52460.7,566.68,84.2716
63951.2,49084.2,1367.72,84.2757
66629.6,63949.3,78.12,84.2777
79708,78940.9,399.28,84.2787
62852,58745,9327.28,84.2797
74387.2,73369.6,535.68,84.2878
83350.4,79510,41113.4,84.2908
68420,59508.8,83.08,84.309
64599.2,85386.4,231.88,84.3201
